CKG_NM,CKG_MTH_ACTO_NM,CKG_MTRL_CN
달걀찜,찜,필수 달걀 물 다진대파 다진당근 소금 후추 
계란찜,찜, 달걀 양파 브로콜리 연두 
오징어새우호박찜,찜, 오징어 새우 배추잎 당근 호박 찜용호박 굴소스 티스푼 후추톡톡 소금 계란노른자 장 간장 반 올리고당 티스푼 참기름 티스푼 매실청 티스푼 
시금치프리타타,찜, 계란 시금치 당근 양파 비엔나소세지 우유 소금 후추 
단호박야채샐러드,찜, 단호박 상추 케일 돌나물 딸기 유자청 레몬즙 바나나 
등갈비김치찜,찜, 등갈비 묵은지 양파 대파 간장 다진생강 다진마늘 고춧가루 매실액 후춧가루 청양고추 홍고추 커피가루 된장 물 
등뼈찜,찜, 등뼈 감자 양파 붉은 고추 청양초 당근 표고버섯 깨소금 진간장 잡내 제거 물 통후추 월계수잎 소주 소금 흑설탕 황물엿 청주 맛술 후추 춘장 육수팩 양파 굴소스 각 통 생강 사과 감초 대파 김치콩나물국 등뼈 삶은 물 묵은지 콩나물 대파 김칫 국물 콩기름 
해물찜,찜, 가리비 꼬막 피꼬막 키조개 냉동해물 오징어 홍합 미나리 콩나물 청주 전분물 농도에맞춰서 고춧가루 고춧씨 양조간장 매실액 후추 다진마늘 다진생강 다진파 청주 고춧기름 천연조미료육수 
묵은지김치찜,찜, 묵은지김치 돼지고기등심 양파 청고추 홍고추 물 다시마 참기름 참깨 굴소스 다진마늘 맛술 고춧가루 
계란찜밥,찜, 달걀 대파 당근 양파 크래미 굴소스 소금 후추톡톡 맛술 물 
황태포찜,찜, 황태포 쌀뜨물 튀김가루 식용유 넉넉히 대파 숙주 넉넉히 대파 양파 참기름 청주 고추장 간장 까나리액젓 굴소스 매실액 후추 전분 
홍합술찜,찜, 홍합 버터 마늘 화이트와인 
골뱅이와인찜,찜, 골뱅이 양배추 홍고추 다진 마늘 화이트와인 골뱅이캔 국물 간장 치킨스톡 농축액 버터 허브 시즈닝 후추 씩
어묵콩나물찜,찜, 모듬어묵 콩나물 대파 양파 두부 양배추 홍고추 통깨 전분가루 물 장 간장 고춧가루 설탕 다진마늘 참기름 
달걀찜,찜, 달걀 우유 후추 소금 생략가능
코다리찜,찜, 코다리 대파 무 쌀뜨물 간장 고춧가루 물엿 다진마늘 후추 참기름 청양고추 쌀뜨물 
배추앞다리살찜,찜, 돼지고기 한 컵 배추 다진파 한 줌 청양고추 고기 볶는 간장 양파 고기용 소금 고기용 후추 된장 다진마늘 다진생강 맛술 고춧가루 
돼지고기김치찜,찜,꼭 필요한 김치 돼지고기 목살 마늘 술 멸치 다시마 육수 진간장 술 설탕 술 돼지고기 삶을 때 소주 양파 설탕 술 된장 술 월계수 잎 
계란찜,찜, 계란 칵테일새우 대파 건고추 참치액젓 소금 참기름 물 계란하고같은양
코다리찜,찜, 코다리 양파 당근 풋고추 물 간장 설탕 고추가루 다진마늘 참기름 흑후추가루 
차돌말이찜,찜,차돌박이찜 차돌박이 새송이버섯 표고버섯 팽이버섯 대파 당근 깻잎 숙주 양파 설탕 후추 소금 밀가루 차돌 된장찌개 양송이버섯 느타리 양파 대파 다진 마늘 차돌박이 찌개용 두부 
쑥털털이,찜, 쑥 습식 멥쌀가루 
단호박오곡밥,찜, 불린 찹쌀 불린 흑미 불린 차조 불린 찰 수수 팥 대추 밤 단호박 소금 소금 물 
바지락찜,찜,필수 손질 바지락 청양 고추 소금 청주 물 다진 마늘 버터 
돼지고기콩나물찜,찜, 돼지고기 콩나물 대파 다시마물 선택 청양고추 밑간 간장 청주 다진마늘 후춧가루 장 설탕 고춧가루 간장 맛술 다진마늘 다진생강 된장 물엿 후춧가루 
김치찜,찜, 돼지고기 김치 김치국물 고춧가루 맛술 두부 반모없어도 무관 물
폭탄계란찜,찜, 계란 대파 소금 설탕 물 
시금치계란찜,찜, 계란 시금치 양파 연두 
오징어콩나물찜,찜, 오징어 콩나물 대파 풋고추 올리브유 매운 고추가루 간장 다진마늘 맛술 생강가루 또는 설탕 고추장 참치액 후추 전분 참기름 깨소금 
쭈꾸미새우찜,찜, 쭈꾸미 새우 양배추 양파 고추 쪽파 고춧가루 고추장 맛술 간장 굴소스 마늘 설탕 물엿 훗추가루 톡톡 참기름 
묵은지등갈비,찜, 등갈비 인스턴트 커피 홍고추 월계수잎 된장 양파 청양고추 대파 물 묵은지 묵은지 국물 국간장 다진 생강 다진 마늘 매실액 간장 고춧가루 후추 
등갈비,찜, 돼지등갈비 고추가루 다진마늘 진간장 후추 
푸딩계란찜,찜, 달걀 소금 우유 
간장찜닭,찜, 닭 고구마 홍고추 청양고추 건 다시마 불린 거 물 양조간장 올리브유 양조간장 다진 마늘 국간장 설탕 매실액 물 후춧가루 
목살김치찜,찜, 신 김치 돼지고기 목살 양파 대파 청양고추 물 돼지고기 밑간 후춧가루 다진 마늘 양조간장 고춧가루 
전자렌지계란찜,찜, 계란 야채 소금 다진마늘 물 
김치만두,찜, 돼지고기다짐육 두부 당면 김치 다진마늘 다진생강 홍고추 청양고추 불맛 향미유 기름 고춧가루 청주 멸치액젓 매실액 달걀 
동태찜,찜, 동태 양파 무 무청 씨래기 파 청양고추 물 종이컵 진간장 고추장 맛술 설탕 물엿 고추가루 마늘 
소갈비찜,찜, 소고기 갈비찜용 대추 밤 무 밤크기로 깍둑썰기후 모서리 돌려깎아 표고버섯 파 생강 간장 배즙 배 설탕 꿀 맛술 
조개찜,찜, 키조개 가리비 각 굴 피조개 꼬막 홍합 청주 조개찜육수라면 조개찜 육수 라면 달걀 썬파 초고추장 고추장 꿀 식초 
닭고기묵은지찜,찜, 닭가슴살 익은김치 양파 감자 닭고기용 후추 닭고기용 소금 고춧가루 간장 설탕 맛술 다진마늘 고추장 
계란밥,찜, 밥 계란 감자 청 홍 파프리카 당근 체더치즈 양파 베이컨 모짜렐라 치즈 토마토케첩 식용유 소금 후추 
간장찜닭,찜, 닭도리탕 닭 양파 중간것 배 대파 흰부분 생강 월계수잎 당면사리 건고추 간장 물엿 다진마늘 생강가루 
돼지등뼈김치찜,찜, 돼지등뼈 김장김치 대파 양파 청양고추 홍고추 김치국물 고춧가루 간장 설탕 통깨 물 
소갈비찜,찜, 소갈비 무 당근 대파 장 간장 물 맛술 설탕 다진 마늘 참기름 생강가루 
두부선,찜, 두부 소불고기 전분가루 통깨 검은깨 불고기 소불고기감 간장 다진마늘 후추 참기름 
바지락조개술찜,찜, 바지락 굵은소금 쪽파 청주 버터 간장 
콩나물찜,찜, 고춧가루 설탕 다진마늘 고추장 간장 콩나물 대파 양파 참기름 다시마 통깨 소세지 물 녹말가루 
묵은지등갈비찜,찜, 돼기고기 등갈비 양파 당근 대파 감자 묵은지 월계수잎 통후추 소주 고추장 고춧가루 다진마늘 매실청 후추 
돼지등갈비찜,찜, 등갈비 무 당근 월계수잎 통후추 청양고추 쪽파 통참깨 등갈비소스 
피조개찜,찜, 피조개 간장 고추가루 쪽파 깨 
돼지갈비김치찜,찜, 돼지갈비 김치 풋마늘 통후추 고춧가루 술 다진마늘 소주 후추 김치 국물 물 
가리비손질,찜, 가리비 물 
폭탄계란찜,찜, 달걀 물 소금 설탕 
짜장찜닭,찜, 닭 볶음탕용 짜장 양파 당근 호박 감자 청양고추 대파 기름 고춧가루 다진마늘 맛술 올리고당 간장 굵은후추 물
달걀찜,찜, 계란 물 계란양만큼 쪽파 홍고추 설탕 고운소금 
치즈군고구마,찜, 고구마 체다치즈 피자치즈 파슬리가루 파마산치즈가루
돼지갈비찜,찜, 돼지갈비 감자 양파 대파 진간장 간마늘 고추가루 고추장 올리고당 설탕 참기름 후추 
안동찜닭,찜, 닭고기 당면 당근 양파 감자 대파 홍고추 통마늘 물 식용유 밑간 설탕 간장 후추 간장 물엿 청주 다진마늘 생강가루 소금 후추 
깻잎찜,찜, 깻잎 물 간장 고춧가루 설탕 당근 대파 
어묵콩나물찜,찜, 콩나물 어묵 양파 팽이버섯 배추 부추 대파 콩나물찜 고추가루 다진마늘 국간장 맛술 매실청 후추 와사비 물 
커피호두컵설기,찜, 쌀가루 커피 호두분태 설탕 생크림 버터 휘핑크림 슈가파우더 
밥솥빵,찜, 핫케익가루 우유 계란 꿀 발효 버터 
돼지목살김치찜,찜, 묵은지 돼지고기목살 양파 청양고추 대파 고추장 간장 고추가루 다진마늘 요리당 설탕 후추가루 물 
오징어순대,찜, 오징어 중간사이즈 두부 양파 돼지고기 다진마늘 후추가루 소금 
등갈비김치찜,찜, 신 김치 등갈비 멸치 다시마 육수 김치 국물 삶는 물 된장 청주 통후추 물 등갈비 밑간 청주 후춧가루 김치 설탕 식용유 
치즈달걀밥,찜, 달걀 비엔나소시지 밥 다진 대 파 다진 당근 물 모차렐라치즈 연두 참기름 
밤,찜, 알밤 물 
애호박찜,찜, 장 간장 설탕 식초 고춧가루 다진파 다진마늘 통깨 
시래기고등어찜,찜, 자반고등어 시래기 무 양파 대파 청양고추 고춧가루 후추 물 시래기 까나리액젓 고춧가루 진간장 맛술 마늘 생강 
등갈비,찜, 돼지등갈비 맥주 월계수 통후추 물 맛술 굴소스 간장 꿀 마늘 후추톡톡
오레오쨈설기,찜, 멥쌀가루 설탕 오레오 딸기쨈 휘핑크림 플레인요거트 레몬즙 
치즈감자,찜, 감자 베이컨 모짜렐라 치즈 우유 후추 
계란찜,찜, 달걀 다진파 물 소금
쑥개떡,찜, 쑥 찹쌀가루 소금 설탕 참기름 
맥반석달걀,찜, 밥솥 쿠쿠 달걀 소금 식초 
깻잎찜,찜, 다진마늘 참기름 깻잎 양조간장 올리고당 물 
푸딩달걀찜,찜, 달걀 새우 표고 실파 쪽파 소금 작은술
약밥,찜, 찹쌀 밤 잣 대추 간장 설탕 참기름 계피가루 
계란찜밥,찜, 따뜻한 밥 종이컵 계란 쪽파 소금 참기름 들기름 물 소주잔 
돼지등갈비찜,찜, 돼지등갈비 연근 쪽파 태국 건고추 청양고추 떡 깨 물 커피 파우더 참기름 장 만들기 간장 설탕 유기농 꿀 다진마늘 맛술 후춧가루 
돼지갈비찜,찜, 돼지갈비 무 당근 양파 청양고추 대파 간장 맛술 설탕 물 썰은 대파 마늘 참기름 생강 
두부깻잎찜,찜, 두부 깻잎 양파 설탕 고춧가루 간장 새우젓 다진마늘 쌀뜨물 들기름 
김치찜,찜, 김치 돼지고기 물 
현미설기,찜, 현미쌀가루 설탕 물 밤 대추 
소갈비찜,찜, 소갈비 양파 장 간장 굴소스 꿀 마늘 맛술반컵 매실청 후추톡톡
찜닭,찜, 당면 닭 감자 당근 양파 청양고추 마늘 다진마늘 대파 진간장 설탕 미림 후추 참기름 
소갈비찜,찜, 소갈비 양파 대파 양파 작은것 다진마늘 배 파인애플 들기름 또는 참기름 간장 올리고당 황설탕 후춧가루 
등뼈김치찜,찜, 돼지등뼈 묵은지 배추 시래기 고추 파 마늘생강 물 다진마늘 고춧가루 참기름 훗추가루 국간장 
대구뽈찜,찜, 대구 뽈살 콩나물 미나리 쑥갓 대파 청양고추 홍고추 양파 새송이버섯 오만둥이 뽈살데칠때 물 데칠정도 생강술 맛술 장 고춧가루 참치액 간장 요리당 생강술 다진마늘 전분가루 마지막에 참기름 통깨 
갈비찜,찜, 소고기 찜용 감자 당근 양파 대파 청양고추 진간장 설탕 맛술 다진마늘 생강 생강가루 참기름 물 
애호박돼지고기찜,찜, 애호박 돼지고기앞다리살 대파 밑간 다진마늘 청주 후추 소금 새우젓 고추기름 고춧가루 간장 물 
깻잎찜,찜, 깻잎 작은 것 물 간장 고춧가루 간마늘 통깨 설탕파 
민어찜,찜, 민어 쪽파 진간장 집간장 다진마늘 고춧가루 생강즙 정종 쌀뜨물
전자렌지계란찜,찜, 계란 소금 흑임자 물 파 
코다리찜,찜, 코다리 팽이버섯 다진파 참기름 간장 마늘 고추가루 통깨 간장 청주 설탕 다진파 
차돌박이야채말이찜,찜, 차돌박이 숙주나물 팽이버섯 부추 빨강 파프리카 노랑 파프리카 와사비 간장소스 간장 맛술 식초 황설탕 생와사비 
가지찜,찜, 다진생강 후춧가루 참기름 가지 감자 양파 청양고추 대파 다진돼지고기 고춧가루 간장 다진대파 다진마늘 고추장 
치즈등갈비찜,찜, 등갈비 고춧가루 고추장 간장 간마늘 치즈 후추 육수 
깻잎찜,찜, 깻잎 국간장 간장 고추가루 다진마늘 매실청 참기름 통깨 
고기만두,찜, 간돼지고기 부추 두부 콩나물 만두피 양파 
계란찜,찜, 계란 혼다시 소금 물 토핑용 명란 
오징어순대,찜, 총알오징어 불린당면 두부 당근 쪽파 청양고추 간마늘 소금 후추 간장 간장 식초 고추가루 맛술 간마늘 청양고추 통깨 참기름
민어돼지고기찜,찜, 생물 민어 중간크기 무우 돼지고기 양파 대파 물 장 맛술 다진마늘 액젓 설탕 다진생강 고추장 고추가루 
소고기사태찜,찜, 한우 사태 밤 무 양파 당근 마늘 대파 대파뿌리 대추 건청양고추 오렌지 다시마 통후추 월계수잎 양조간장 마늘 설탕 올리고당 생강조청 매실청 맛술 
파김치꽁치찜,찜, 캔꽁치 파김치 국그릇 양파 대파 고춧가루 액젓 
당면돼지찜,찜, 돼지고기 당면 양파 당근 애호박 다진파 돼지고기용 소금 돼지고기용 후추 간장 매실청 설탕 레몬즙 다진마늘 
묵은지김치찜,찜, 통닭 묵은지 감자 물 장 고추장 간장 맛술 고춧가루 설탕 
닭고기유부밥,찜, 쌀 유부 닭가슴살 마른표고버섯 당근 다시마 물 밑간 소금 청주 후추 간장 청주 소금 참기름 
돼지고기김치찜,찜, 김치 반포기한 포기 돼지고기 양파 국물용멸치 고추장 고추가루 간장 설탕 다진마늘 후추 김치국물 
약밥,찜, 현미쌀 계피 꿀 간장 참기름 소금 설탕 물 견과류 건크랜베리 
대패삼겹살콩나물찜,찜, 대패삼겹살 콩나물 빨강파프리카 노랑파프리카 대파 고추가루 맛술 고추장 진간장 올리고당 다진마늘 매실청 참치액 들기름 전분 물 깨소금 
규아상,찜, 오이 표고버섯 다진 고기 만두피 파 마늘 간장 설탕 참기름 후추 깨소금 
간장돼지등뼈찜,찜, 돼지등뼈 집된장 월계수잎 생강 조림간장 다진마늘 양파 설탕 물엿 
안동찜닭,찜, 닭 볶음탕용 양파 당근 감자 떡볶이 떡 표고버섯 당면 홍고추 대파 장 물 설탕 맛술 간장 다진 대 파 다진 마늘 참기름 다진 생강 
묵은지돼지갈비찜,찜, 돼지갈비 묵은김치 감자 대파 설탕 후추 생강가루 미향 간장 다진마늘 요리당 고추가루 고추장 
단호박야채닭찜,찜, 닭 당면 양파 당근 감자 단호박 장 설탕 간장 맛술 다진마늘 올리고당 후추 
깻잎찜,찜, 진간장 액젓 다진마늘 참기름 고춧가루 설탕 물엿 물 통깨
삼치살계란찜,찜, 삼치 살 달걀 대파 당근 애호박 소금 취향껏 후추 톡 물 
갑오징어순대,찜,필수 갑오징어 버터 스트링치즈 스파게티소스 고구마 무순 선택 꿀
새우해물찜,찜, 통 새우 오징어 콩나물 미나리 대파 미더덕 국간장 간장 미림 설탕 된장 마늘 고춧가루 
등갈비김치찜,찜, 돼지고기등갈비 묵은지 양파 청양고추 홍고추 대파 다시마 월계수잎 벌나무 소주 묵은지 국물 다진마늘 고춧가루 후춧가루 액젓 매실청 물 
찜닭,찜, 닭 날개 감자 피망 양파 그린빈 당면 간장 물 설탕 미림 마늘 하바네로 고추 올리고당 참기름 
소갈비찜,찜, 소갈비 배즙 양파 무 당근 표고버섯 홍고추 깐 밤 은행 물 간장 저염 액젓 설탕 청주 매실 다진마늘 생강가루 후추 
깻잎찜,찜, 깻잎 고춧가루 진간장 액젓 설탕 매실청 파 다진마늘 다시마 참기름 깨소금
돼지등뼈찜,찜, 돼지등뼈 물 된장 깨 참기름 깻잎 장 만들기 고춧가루 고운고춧가루 간장 맛술 다진마늘 설탕 물 후추 육수 감자전분 
돼지고기김치찜,찜, 삼겹살 묵은지 김치국물 양파 대파 고춧가루 후추 물 설탕 
단호박해물찜,찜, 냉동칼집 오징어 냉동 쭈꾸미 새우살 양파 대파 피자치즈 가득 단호박 떡 고추장 설탕 고추가루 간장 다진마늘 참기름 흑후추가루 소주 깨 
차돌박이말이,찜, 차돌박이 양배추 당근 깻잎 버섯 간장 설탕 식초 
김치찜,찜, 묵은김치 물 국물용멸치 들기름 다진마늘 진간장
토마토만두물회,찜, 냉동만두 오이 계란 보라양배추 상추 토마토 당근 소금 물회육수 믹서 시판 냉면 육수 토마토 고추장 다진마늘 식초 매실청 황설탕 
폭탄계란찜,찜, 물또는 육수 계란 파 소금 후추 
묵은지김치찜,찜, 돼지고기 양파 청양고추 소주 간장 고추장 고추가루 매실 설탕 다진마늘 들기름 
김치오징어순대,찜, 오징어 김치 양파 감자 튀김가루 참기름 카레가루 설탕 
꼬막찜,찜, 꼬막 진간장 고추가루 청고추 파 깨 참기름 
안동찜닭,찜, 닭 당면 감자 양파 마른고추 청양고추 진간장 인스턴트커피 물 당근 
돼지고기묵은지김치찜,찜, 돼지고기 묵은지 양파 대파 고추 물 고추가루 설탕 미림 국간장 새우젓 다진마늘 된장 생강가루 
돼지갈비찜,찜, 돼지갈비 감자 양파 당근 대파 베트남고추 통참깨 월계수잎 통후추 돼지갈비 
미역계란찜,찜, 계란 소금 
해물연근찜,찜, 자숙 슬라이스 연근 명태살 새우 오징어 다진마늘 맛술 소금 생강가루 후춧가루 전분가루 소스 고추가루 양파 빨간파프리카 노란파프리카 다진마늘 송송 썬 파 굴소스 물 전분물 전분가루 물 
두부계란찜,찜, 두부 달걀 우유 소금 당근 양파 대파 또는 부추 
닭가슴살양배추말이,찜, 닭가슴살통조림 양배추 당근 오이 칠리소스 
등갈비김치찜,찜, 대파 양파 청양고추 홍고추 새우젓 등갈비 묵은지 된장 등갈비밑간 생강가루 김치국물 후춧가루 생강가루 김치국물 후춧가루 
황태찜,찜, 황태 미나리 콩나물 고춧가루 고추장 양조간장 다진마늘 다진생강 맛술 매실액 설탕 대파 후추 청양고추 참기름 통깨 
찜닭,찜, 닭다리살 당근 양파 감자 표고버섯 대파 실 당면 건고추 청주 월계수잎 통후추 참기름 참깨 물전분 찜닭 소스 
깻잎찜,찜, 깻잎 물 간장 물엿 다진파 다진마늘 고춧가루 깨 참기름 
묵은지돼지등뼈찜,찜, 돼지등뼈 등뼈 육수 묵은지 깻잎 대파 다진마늘 돼지갈비 장 
간장찜닭,찜, 닭봉 감자 월계수잎 간장 설탕 맛술 다진마늘 대파 후추 물 
인삼약밥,찜,약밥 인삼 밤 은행 대추 호박씨 불린찹쌀 약밥 소금 물 설탕 간장 참기름 계피가루 약밥틀코팅 참기름 
돼지갈비찜,찜, 돼지갈비 무 양파 당근 감자 대파 표고버섯 청양고추 청주 통깨 다시마물 간장 고춧가루 맛술 설탕 다진 마늘 다진 생강 참기름 
등갈비찜,찜, 등갈비 밤 갈비 양파 배 당근 작은것 무 간장 마늘 매실청 맛술 꿀 후추
동태콩나물찜,찜, 콩나물 동태 고춧가루 국간장 다진마늘 다진파 맛술 매실청 후추 전분물 통깨 참기름 
꽈리고추찜,찜, 꽈리고추 밀가루 통깨 참기름 장 간장 고춧가루 설탕 식초 레몬즙 다진 마늘 기타 삼겹살
삼겹살찜,찜, 통삼겹살 인삼 단호박 우엉 연근 고구마 양파 대파 흰부분 통마늘 식용유 양파 통후추 대파 간장 청주 물엿 설탕 생강즙 멸치육수 
인삼등갈비찜,찜, 돼지등갈비 무 당근 수삼 대추 은행 대파 마늘 통후추 양조간장 설탕 물엿 배 양파 맛술 후추 물엿 참기름 
달걀찜,찜, 당근 양파 피망 파 토마토 햄 달걀 
옥수수삶는법,찜, 찰옥수수 사이다 소금 다진마늘 꿀 마요네즈 버터 파마산치즈가루 파슬리가루 고운고춧가루
인삼연잎새우볼,찜, 인삼 마늘 들깨 가루 감자 흰 새우 새송이버섯 표고버섯 파프리카 청양고추 생 연잎 소금 식용유 꿀 소스 마 인삼 잣 연잎 찻물 말린 연잎 
돼지갈비찜,찜, 돼지갈비 무우 된장 당근 양파 대파 간장 설탕 올리고당 다시마물 월계수잎 통후추 생강가루 대파 양파껍질 대파
찜닭,찜,찜 뼈 발린 닭다리 감자 당근 파 양파 마늘쫑 고추 당면 소스닭 한마리 분량기준 간장 설탕 물 소금 후추 참기름 마른 버섯 다진 마늘 
인삼치즈찜,찜, 인삼 슬라이스치즈 건블루베리 꿀 호두 
인삼애플계란찜,찜, 인삼 사과 버터 달걀 설탕 계피 소금 꿀 
삼겹살찜,찜, 삼겹살 양파 부추 소금 후추 다진마늘 간장 식초 요리당 고춧가루 다진마늘 깨 참기름 
돼지갈비찜,찜, 돼지갈비 양파 감자 대파 버섯 마늘 간장 설탕 참기름 청양고춧가루 소금 후추 물 
꽈리고추찜,찜, 꽈리고추 밀가루 간장 맛술 다진마늘 올리고당 고춧가루 통깨 참기름 
꿀마늘,찜, 마늘 꿀 
톳나물소고기밥,찜, 톳 무 간소고기 다시마 불린 쌀 청주 물 부순 깨 참기름 고기 간장 참기름 후추 설탕 장 달래 간장 매실청 고춧가루 다진 마늘 청양고추 홍고추 부순깨 참기름 
돼지갈비찜,찜, 돼지갈비 마구리 데칠 물 고기잠길만큼 고추 편썬 생강 엄지손가락크기 통마늘 통후추 월계수잎 청주 진간장 물 양파사과즙 양파 사과 물 설탕 양파 사과즙 전부 물 감자 잔파 깻잎 참기름 
김치찜,찜, 돼지고기 묵은지 양파 대파 팽이버섯 고춧가루 새우젓 돼지고기 밑간 소금 간장 다진마늘 생강가루 미림 후춧가루 
오징어순대,찜,필수 오징어 다진돼지고기 두부 숙주 표고버섯 홍고추 청양고추 대파 밀가루 달걀 다진 마늘 소금 참기름 통깨 
마라전복콩나물찜,찜,마라소스 기준 자른 건고추 고추가루 화자오 마자오 팔각 고수 된장 식용유 생강 슬라이스 굴소스 마라전복콩나물찜 기준 전복 양파 콩나물 대파 다진마늘 
묵은지닭찜,찜, 닭볶음탕용 묵은지 양파 당근 무 간장 고춧가루 고추장 설탕 맛술 케첩 다진 마늘 생강가루 카레 가루 매실액 후춧가루 
꽈리고추찜,찜, 꽈리고추 물 소금 콩가루 감자전분 장 고춧가루 국간장 진간장 설탕 다진마늘 물엿 참기름 통깨 다진양파 홍고추
전복솥밥,찜, 전복 불린쌀 쪽파 통깨 참기름 소금 미림 간장
호박잎쌈밥,찜, 호박잎 밥 소금 참기름 통깨 쌈장 된장 고추장 꿀 다진 마늘 참기름 통깨 
소고기해물찜,찜, 소고기 사태 새우 작은 오징어 전복 대파 양파 찜 간장 고추가루 미림 물 다진마늘 참기름 후추가루 전분물 전분가루 물 사태끓일때 간장 설탕 
등갈비김치찜,찜, 등갈비 김치 마늘 진간장 국간장 맛술 물엿 매실청 고춧가루 
쑥버무리,찜, 쑥 쌀가루 설탕 강낭콩 소금
두부김치찜,찜, 묵은김치 두부 버섯 소금 참기름 다시마물 설탕 고추가루 
찰떡,찜, 찹쌀 밤 곶감 검정콩 완두 배기 호박고지 대추 콩 삶은 물 설탕 설탕 꽃소금 꿀 참기름
호박잎손질,찜, 호박잎 
등갈비찜,찜, 등갈비 초벌삶기 된장 월계수잎 통후추 생강술 소주 찜 시판용 돼지갈비 다진마늘 진간장 참치액 물 잠길정도 참기름 후춧가루 통깨 
김치찜,찜, 김치 들기름 매실액 천연조미료 
어묵콩나물찜,찜, 콩나물 사각어묵 대파 물 참기름 통깨 고춧가루 다진마늘 간장 청주 설탕 전분가루 후추 
돼지고기김치찜,찜, 돼지고기 대파 고춧가루 간장 간마늘 설탕 간마늘 다시육수 양파 무 
치즈꿀설기,찜, 치즈 습식쌀가루 흰설탕 호두 시나몬가루 흑설탕 
갈비만두,찜,떡갈비 돼지고기다짐육 소고기다짐육 양파 청양고추 양조간장 굴소스 다진마늘 다진생강 맛술 설탕 썬파 전분가루 참기름 갈비만두 떡갈비반죽 만두피 떡갈비 돼지고기다짐육 소고기다짐육 양파 청양고추 양조간장 굴소스 다진마늘 다진생강 맛술 설탕 썬파 전분가루 참기름 
꽈리고추찜,찜, 꽈리고추 밀가루 간장 고추가루 마늘 쪽파 설탕 참기름 
시금치,찜, 시금치 다진고기 다진양파 당근 파 고추장 간장 물 설탕 다진마늘 
깻잎찜,찜, 깻잎 물 간장 고춧가루 설탕 당근 대파
파프리카두부찜,찜,필수 파프리카 두부 다진 당근 다진 쪽파 소금 후추 우유 
가지덮밥,찜, 가지 양파 찹쌀가루 물 고추가루 간장 매실청 들기름 크게 
새우콩나물찜,찜, 새우 콩나물 양파 당근 파 고추가루 고추장 크게 간장 참치액젓 매실청 맛술 다진마늘 생강청 또는 다진 생강 후추 참기름 표고버섯 가루 
가지콩나물밥,찜, 콩나물 가지 돼지고기 당근 고기 밑간 국간장 맛술 후추 참기름 장 고추가루 간장 다진마늘 매실청 들기름 또는 참기름 들깨가루 깨 대파 아삭이 고추
배추찜,찜, 배추 청파프리카 홍파프리카 대파 청양고추 간장 식초 맛술 설탕 굴소스 
새우알찜,찜,필수 명태 알 대구 이리 새우 콩나물 미나리 양파 대파 홍고추 소금 식용유 참기름 장 고춧가루 다진 마늘 간장 굴소스 고추장 올리고당 맛술 생강 후추 찹쌀물 찹쌀가루 물 
가지콩가루찜,찜, 가지 콩가루 청고추 홍고추 무침 간장 설탕 올리고당 참기름 흑임자 깨소금 
옥수수삶는법,찜, 옥수수 물 냄비에 따라 다름 소금 
매운돼지갈비찜,찜, 돼지갈비 감자 양파 대파 청양고추 홍고추 매운 고춧가루 참기름 통깨 간장 설탕 다진마늘 사과즙 생강즙 
명란계란찜,찜, 계란 명란젓 부추 당근 소금 참치액젓 설탕 후추 물 오븐 예열 구웠어요 오븐에 따라 차이가 있습니다 
옥수수,찜, 찰옥수수 물 소금
부세조기찜,찜, 굴비 소주 쌀뜨물 대파 생강 나무젓가락 참기름 통깨 녹차물 밥 원하는 만큼
삼겹살김치찜,찜, 김치 삼겹살 대파 새송이버섯 내장제거한 다시멸치 청량고추 고춧가루 설탕 멸치액젓 물 
소갈비찜,찜, 소갈비 통마늘 새송이버섯 양파 당근 건고추 물 장 만들기 진간장 맛술 설탕 올리고당 다진마늘 후추 
배추찜,찜, 알배추 빨간파프리카 노란파프리카 이연복 만능소스 물 마늘 굴소스 간장 식초 맛술 소금 설탕 후추 
닭김치찜,찜, 볶음용 닭 한팩 묵은지 생수 국간장 청주 고추가루 후추 대파 
양파컵계란찜,찜, 양파 계란 소금 
찜닭,찜, 닭 감자 양파 당근 대파 표고버섯 납작당면 간장 양조간장 설탕 매실액 다진마늘 생강가루 맛술 후춧가루 
등갈비김치찜,찜,등갈비 김치찜 등갈비 김치 양파 대파 청양고추 고추가루 설탕 다진마늘 간장 매실액 고추장 올리고당 냄새제거 월계수잎 청주 
돼지갈비찜,찜, 돼지갈비 소주 무 당근 감자 통마늘 양파 월계수잎 시판 소스 참기름 레드페퍼 설탕 직접 만드는 분을 위한 진간장 물 설탕 맛술 반컵 다진마늘 다진생강 참기름 
가지찜,찜, 가지 국간장 참기름 다진마늘 깨 매실엑기스 고춧가루 
깻잎찜,찜, 깻잎 양파 당근 부추 액젓 진간장 고춧가루 육수 마늘 깨소금 참기름 
계란찜,찜, 계란 쪽파대파 우유 물 소금 참기름 후추 미림 통깨 
꽈리고추찜,찜, 꽈리고추 부침가루 큰 술 진간장 큰 술 고춧가루 큰 술 다진 마늘 큰 술 매실청 큰 술 올리고당 큰 술 참기름 큰 술 통깨 큰 술 
삼겹살김치찜,찜, 돼지고기 김치찜 준비물 묵은지 김치 쌀뜨물 돼지 통삼겹살 양파 청양고추 대파 설탕 들기름 고춧가루 다진마늘 새우젓 진간장 후추 
