CKG_NM,CKG_MTH_ACTO_NM,CKG_MTRL_CN
참치카레스파게티,볶음, 유기농 세모라토 스파게티 마늘 올리브 통참치 아리랑토리랑 카레가루 청피망 홍피망 양파 크리스탈 고운소금 물 후춧가루 올리브유 
달걀볶음밥,볶음, 밥 달걀 베이컨 실파나 쪽파 참기름 간장 통깨 
닭갈비,볶음, 닭가슴살 양배추 고구마 큰 것 떡국떡 양파 대파 깻잎 당근 고추장 고춧가루 카레가루 간장 맛술 다진 마늘 매실엑기스 물엿 생강즙이나 가루 후춧가루 
깻잎순나물,볶음, 깻잎순 데친 것 다진 파 깨소금 식용유 건멸치다시멸치 국간장 소금 작은술 다진 마늘 참기름 
닭케첩볶음,볶음, 닭 닭 재울기 밑간 정향 통후추 오레가노 로즈마리 소금 후추 씩 장 갈은 양파 케첩 고추장 맛술 물엿 간장 다진마늘 
간짜장,볶음, 양파 호박 돼지고기 새우살 돼지고기밑간 청주 다진 마늘 소금 후춧가루 생강가루 짜장소스 춘장 흑설탕 굴 소스 간장 물 녹말 
마파두부덮밥,볶음, 닭가슴살 깊은바다 두부 양파 대파 마늘 오일 넉넉하게 밥 녹말물 녹말가루 물 생강가루 참기름 고추기름 닭가슴살밑간 청주 후춧가루 마파소스 두반장 물 맛술 고춧가루 굴소스 진간장 설탕 
짜장떡볶이,볶음, 절편 사각어묵 양파 양배추 당근 대파 레드홀릭 당면사리 냉장고속짜투리야채들 멸치다시마육수 레드홀릭 춘장맛 소스 
어묵파프리카볶음,볶음, 즉석어묵 파프리카 양파 간장 설탕 깨소금 후추 
우동파프리카볶음,볶음, 단올의 하쿠바쿠 유기농우동면 빨강파프리카 노랑파프리카 주황파프리카 양파 미니 청피망 사각어묵 유기농 올리브유 장 굴소스 진간장 자이로과당 청주 마늘 통깨 
미트볼토마토스파게티,볶음,미트볼 소고기 간것 돼지고기 빵가루 계란 식용유 양파 작은거 식용유 소스 브로콜리 당근 작은거 미트볼 소금 후추 파슬리가루 스파게티 소스 토마토 물 포도주 토마토퓨레 우스터소스 치킨스톡 케찹 설탕 후추 허브솔트 
파인애플카레볶음밥,볶음, 생파인애플 새우살 브로콜리 당근 밥 소금 후춧가루 카레가루 버터 식용유 후춧가루 
잡채,볶음, 당면 돼지고기 채 표고버섯 목이버섯 양파 당근 시금치 데친 것 식용유 다진 마늘 진간장 소금 작은술 흑설탕 올리고당또는 꿀이나 물엿 후춧가루 깨소금 참기름 
청양고추볶음밥,볶음, 밥 닭가슴살 칵테일새우 청양고추 홍고추 베이컨 날치알 계란 식용유 굴소스 케찹 다진마늘 소금 후추 
봉골레스파게티,볶음, 스파게티면 바지락 올리브유 마늘 화이트와인 마른고추 바질 소금 후춧가루 
고추장돼지불고기,볶음, 돼지고기 양파 중간것 청고추 홍고추 고추기름 대파 통깨 고추장 고춧가루 두반장 굴소스 간장 사과즙 올리고당 맛술 다진파 다진 마늘 생강 깨소금 후춧가루 참기름 
불고기,볶음, 소불고기 당근 당면 양파 대파 불고기 장 간장 설탕 마늘 양파 갈것 배즙 물 마늘 후추 깨 
낙지볶음덮밥,볶음, 낙지 양파 당근 홍고추 청양고추 대파 낙지 밑손질 밀가루 소금 청주 장 고춧가루 청양 고추장 고추장 진간장 설탕 마늘 생강즙 맛술 참기름 후춧가루 통깨 
어묵야채볶음,볶음, 사각어묵 양파 청피망 빨강파프리카 노랑파프리카 식용유 장 멸치다시마육수 진간장 황설탕 올리고당 맛술 참기름 통깨 다진마늘 
고구마야채볶음,볶음, 고구마 양파 당근 소금 후추 
돼지고기굴소스볶음,볶음, 돼지고기 새송이버섯 대파 당근 양파 애호박 통마늘 월계수잎 굴소스 참기름 통깨 허브맛솔트 가루녹차 
까르보나라,볶음, 스파게티면 노른자 생표고버섯 프랑크소세지 양파 개 새송이버섯 통마늘 올리브유 생크림 우유 소금 백후추 파마산치즈 
꽈리고추멸치볶음,볶음, 꽈리고추 볶음멸치 통마늘 진간장 물엿 설탕 맛술 깨소금 
양장피,볶음, 양분피 계란 당근 오이 불린해삼 새우 오징어 돼지고기채 팽이버섯 배추 표고버섯 부추 양분피 진간장 참기름 다진마늘 식초 겨자소스 발효된 겨자 소금 설탕 식초 물 다진 마늘 돼지고기밑간 맛술 소금 후추 생강즙 녹말가루 고기채소볶음 진간장 맛술 후춧가루 참기름 
닭갈비,볶음, 닭가슴살 고추장 간장 설탕 다진마늘 양파 다진파 생강가루 올리고당 참기름 청주 포도주 
고추장불고기,볶음, 돼지고기 불고기용 양파 당근 청피망 홍고추 대파 참기름 파채 고추장 고춧가루 진간장 굴소스 올리고당 황설탕 맛술 양파즙 마늘 생강가루 후춧가루 
크림소스오므라이스,볶음, 닭고기 양파 완두콩 식용유 버터 밥 계란 닭고기 밑간 청주 소금 후추 달걀밑간 생크림 소금 후추 크림소스 닭고기 새송이 생크림 백포도주 소금 후추 버터 케찹 우스터소스 소금 후추 
감자볶음,볶음, 감자 중간크기 브로콜리 데친 것 양파 체다치즈 통마늘 소금 후춧가루 올리브유 
김치볶음유부밥,볶음, 밥 시판용 유부피 양파 김치 애호박 미니 파프리카 식용유 깨소금 후춧가루 소금 
고구마오븐스파게티,볶음, 양파 피망 냉동새우살 스파게티 고구마 토마토소스 
잔멸치볶음,볶음, 잔멸치 올리브오일 다진 마늘 청주 간장 설탕 물엿 통깨 
잡채,볶음, 당면 양파 중 크기 노랑파프리카 큰 것 빨강파프리카 큰 것 식용유 다진 마늘 간장 흑설탕 맛술 물엿 참기름 통깨 소금 후춧가루 
카레간장조랭이떡볶이,볶음, 조랭이 떡 사각어묵 양파 청경채 물 카레가루 간장 다진 마늘 설탕 물엿 후춧가루 통깨 
냉스파게티,볶음, 밀가루 세몰라 계란노른자 생모짜렐라치즈 토마토 마늘 바질 소금 후추 올리브유 
브로콜리새우볶음밥,볶음, 칵테일 자숙새우 데친브로콜리 삶은계란 밥 스테이크소스 후춧가루 소금 식용유 마요네즈 케첩 
양송이버섯덮밥,볶음, 양송이 풋고추 통마늘 물 식용유 녹말물 녹말 물 굴소스 진간장 설탕 후춧가루 참기름 깨소금 소금 
쭈꾸미삼겹살,볶음, 제육삼결살 쭈꾸미 굵은소금 양파 단호박 당근 대파 팽이버섯 청양고추 홍고추 장 고추장 고추가루 다진마늘 생강분말 매실청 진간장 설탕 청주 후추 통깨 마무리 간 참기름 통깨 
