CKG_NM,CKG_MTH_ACTO_NM,CKG_MTRL_CN
김치,기타,물김치 열무 단배추 물 소금 양파 대파 양파껍질 밀가루 붉은 고추 청양초 양파 당근 마늘 부추김치와 총각김치 부추 알타리 고춧가루 멸치 액젓 새우젓 마늘 생강 배 오렌지 양파 육수 
바나나우유라떼,기타, 바나나맛 우유 인스턴트 커피 스틱 미니 뜨거운 물 
닭가슴살미트볼,기타, 닭가슴살 양파 빵가루 달걀 소금 후추 바질가루 식용유 올리브유 토마토소스 물 
치즈마늘빵,기타,필수 치즈샌드 빵 다진마늘 버터 피자치즈 
무청자반지짐,기타, 무 우청 들기름 고등어 자반 밀가루 대파 다진마늘 생강즙 멸치육수 미림 된장스픈
대파,기타, 대파
가지라자냐,기타, 가지 토마토 스파게티소스 모짜렐라 치즈 파슬리가루
카프레제샐러드,기타, 방울토마토 금귤 방울양배추 큐빅 치즈 발사믹 소스 
다시마쌈밥,기타, 창난젓 밥 삶은 다시마 마늘 홍고추 대파 배합초 식초 황설탕 물 
마요네즈,기타,필수 달걀노른자 디종 머스터드 소금 레몬즙 포도씨유 
토스트샌드위치,기타, 우유식빵 양상치 계란 슬라이스치즈 스팸 버터 소스 블루베리쨈 마요네즈 허니머스타드
김밥,기타, 현미밥 갑오징어 씻은 묵은지 김밥용김 참기름 
김치,기타, 배추김치 
콩나물밥,기타, 쌀 콩나물 마른표고버섯 장 양조간장 참기름들기름 고추가루 다진마늘 통깨 물 송송썬쪽파 
계란말이김밥,기타, 계란 양파 당근 크래미 새송이 버섯 쪽파 소금 김밥용 김 공기밥 
베이컨토스트샌드위치,기타, 베이컨 식빵 계란 파프리카 대파 마요네즈 홀그레인머스타드 상추 또는 양배추 토마토
참치김밥,기타, 김밥김 맛살 단무지 달걀지단 어묵 당근 햄 깻잎 오이 참치마요 참치 마요네즈 소금 후춧가루 김밥밥 밥 소금 통깨 참기름 
아보카도스팸덮밥,기타, 대파 아보카도 스팸 계란 양파 굴소스 간장 설탕 물 올리고당 청양고추 
크래미오이말이초밥,기타, 크래미 오이 밥 단촛물 마요네즈 소금 후추 
치아바타샌드위치,기타, 치아바타 빵 양상추 토마토 슬라이스햄 홀그레인머스타드 마요네즈 리코타치즈 
닭가슴살샐러드,기타, 상추 토마토큰거 개 사과 닭가슴살 샐러드 드레싱 
스파클링티,기타, 얼그레이 티백 사이다 오렌지 자몽 민들레뿌리 티백 사이다 소국 
요거트망고스무디,기타, 냉동 망고 우유 요거트파우더 
음료,기타, 얼음 홍차 에스프레소 
라임에이드,기타, 민트 라임 얼음 민트시럽 탄산수 
쌈장,기타, 시판된장 다진마늘 고춧가루 들기름 올리고당 티스푼 통깨 청양초 
감자칩카나페,기타,필수 감자칩 샐러드 닭가슴살 
치킨텐더샌드위치,기타, 치킨 텐더 양상추 토스트 빵 달걀 토마토 딸기잼 머스터드소스 케찹 마요네즈 양파 
토마토페스토,기타,필수 썬드라이토마토 잣 마늘 올리브오일 파마산치즈가루 
칵테일,기타, 보드카 크렌베리 주스 트리플섹 라임주스 
칵테일,기타, 깔루아 우유 바나나 설탕 
아이스크림케이크,기타, 뜨거운 물 화이트 커버춰 초콜릿 약 가루 녹차 식용색소 바나나 삼립 미니 초코 롤 케이크 생크림이나 휘핑크림 오레오 화이트 크림 과자 약 석기시대 초콜릿 빵빠레 아이스크림 미쯔 블랙 과자 땅콩 분태 
검은콩,기타,필수 검은콩
새우커리,기타, 갈릭 바게트 새우 양파 다진마늘 방울토마토 생크림 핑크소스시즈닝 토마토쿨리 치킨파우더 파슬리후레이크 소금 식용유 
와사비마요훈제연어샐러드,기타,필수 훈제연어슬라이스 양상추 블랙올리브 방울토마토 어린잎채소 와사비마요소스 와사비 마요네즈 꿀 레몬즙 소금 후추 
고구마샐러드,기타, 고구마 아몬드슬라이스 건포도 우유 
키위바나나우유,기타, 우유 키위 바나나 
키위바나나요거트우유,기타, 요거트 우유 키위 바나나 
소보로덮밥,기타,필수 밥 고기볶음장 달걀 김치 식용유 
오이냉국,기타, 미역 양파 청양고추 홍고추 오이 생수 국간장 소금 설탕 다진마늘 식초 
새싹보리참치삼각김밥,기타, 새싹 보리밥 설탕 맛소금 참기름 기름뺀 참치 마요네즈 김 
콩나물파프리카냉국,기타, 뜨거운 생수 차가운 생수 다시마 통깨 소금 국간장 식초 설탕 파프리카 콩나물 
망고,기타, 망고
단호박샌드위치,기타,필수 통밀빵 단호박 달걀 양파 당근 상추 홀그레인머스타드 
곰취쌈,기타, 차돌박이 양파 곰취 대파 굴소스 간장 꿀 마늘 맛술 후추 톡톡 통깨
샐러드,기타, 시판용 냉동만두 돌나물 민트 소스 파인애플 식초 가시오가피열매 발효액 소금 
김밥,기타, 김 밥 오이 소금 깨소금 참기름 
브리또,기타, 또띠야 계란 아보카도 토마토 해쉬브라운 치즈 칠리소스
멸치볶음삼각김밥,기타, 삼각 김밥용 김 멸치 볶음 원하는만큼 계란 통조림 옥수수 삼각김밥용틀
국수,기타, 국수 당근 애호박 다시육수 다시멸치 다시마 국수장 청양초 대파 간장들기름 고춧가루 다진마늘 통깨 솔솔
피조개전,기타, 피조개 계란 식용유 
딸기우유,기타, 냉동딸기 우유 연유 
BLT샌드위치,기타, 식빵 버터 베이컨 양상추 토마토 슬라이스치즈 허니머스타드소스 마요네즈 
돼지고기보쌈,기타, 수육용 삼겹살 양파 맛술 소금 후추
팥빙수,기타, 우유 얼린거 빙수팥 아이스크림 아이스크림 메론 떡 딸기쨈 미숫가루 
월남쌈,기타, 라이스페이퍼 맛살 계란지단 깻잎 파프리카 무순 불고기 양파 당근 피쉬소스 겨자 소스 땅콩 소스 칠리소스
새우콘치즈,기타,필수 버터 편마늘 칵테일 생새우 옥수수통조림 피자치즈 페페론치노 마요네즈 소금 후추 파슬리가루 
계란유부초밥,기타, 시판유부초밥 달걀 당근 애호박 
스팸무스비,기타, 김 스팸 참기름 밥 계란 깻잎 치즈 
딸기주,기타, 딸기 소주 설탕 
키위드레싱,기타, 키위 요거트 올리고당 
실곤약냉면,기타, 실곤약 오이 냉면육수 삶은달걀 무김치 쌈무 고춧가루 다대기 대파 청양고추 고춧가루 소금 물 다진마늘 
근대쌈밥,기타, 보리 쌀 근대 우렁 다시멸치 물 청양고추 육수 쌈장 된장 들기름 통깨 파
열무물김치,기타, 감자 북어 머리한개 고추가루 다시멸치 다시마사방 찹쌀 물 새우젓 멸치액젓 소금 열무 단배추 천일염 굵은 소금 다진마늘 다진생강 양파 홍고추 
레몬에이드,기타, 뜨거운물 패션티 티백 얼음 레몬네이드 
커피,기타, 에스프레소 생크림 우유 설탕시럽 얼음 
오이미역냉국,기타, 오이 미역 식초 국간장 설탕 홍고추 물 검은깨 얼음
망고아보카도샐러드,기타,샐러드 망고 아보카도 자몽 드레싱 아보카도 오일 꿀 라임 고수 소금 가니쉬 고수 리코타 치즈 
김치,기타, 배추김치 
생크림,기타,필수 생크림 휘핑크림 휘핑크림
계란초밥,기타, 달걀 밥 김밥용김 다시마 맛술 설탕 소금 
계란샌드위치,기타, 식빵 구운 계란 양상추 마요네즈 홀그레인머스터드 와사비 올리고당 
맛살또띠아샌드위치,기타,필수 맛살 또띠아 빨강파프리카 주황파프리카 청상추 허니머스터드 슬라이스치즈 
피자빵,기타, 식빵 홍파프리카 청피망 양파반개 베이컨 모짜렐라치즈 포도씨유 맛소금 후추톡톡 소스 마요네즈 케찹 허니머스타드
레몬에이드,기타, 뜨거운 물 블랙티 티백 얼음 레몬주스 
커피,기타, 생크림 우유 바닐라 시럽 얼음 커피 
오리고기가지말이,기타, 가지 오리고기 피망 당근 오이고추 소금 올리브유 머스터드소스 
가츠동,기타, 밥 돈까스 계란 양파 대파 설탕 간장 미림 물 
브레드푸딩,기타, 식빵 버터 우유 계란 연유 
블랙올리브페스토,기타,필수 블랙올리브 잣 마늘 올리브오일 파마산치즈가루 
골뱅이쫄면,기타, 무 소금 식초 설탕 쫄면 오이 골뱅이 무 절임 계란 고추장 초고추장 통깨 참기름
라떼,기타,필수 민트 시럽 우유 휘핑크림 커피가루 물 얼음 
장어덮밥,기타, 민물 장어 생강 쪽파 무순 양파 새싹 굵은소금 다시마 간장 밥 
아이스크림,기타, 생크림 흑설탕 소금 계란 설탕 녹인버터 중력분 우유 
단호박샐러드,기타,필수 단호박 샐러드채소 모듬 견과류 저지방 요거트 선택 카카오닙스 
어묵토스트,기타, 식빵 사각어묵 양파 단무지 마요네즈 버터 
소세지김밥,기타, 프라임 꼬치구이 프랑크소시지 김밥김 슬라이스치즈 공기밥 소금 통깨 참기름 
블루베리크림소다,기타,블루베리 시럽 냉동 블루베리 설탕 레몬 주스 블루베리 크림소다 블루베리 시럽 레몬 주스 얼음 우유 생크림 탄산수 바닐라 아이스크림 민트 
카프레제,기타, 컬러 방울토마토 보코치니 치즈 베이비야채 모듬 새싹 바질잎 아몬드슬라이스 꼬치 발사믹드레싱 
아이스크림,기타, 우유 아보카도 파인애플 오렌지 등 원하는 과일 꿀 
딸기스무디,기타, 냉동딸기 플레인요거트 꿀 선택 휘핑크림 계량 
앙버터브레드,기타,필수 소보루 빵 버터 팥 양갱 
달걀초밥,기타,필수 달걀 말이 밥 김 식초 설탕 물 
콘치즈,기타, 콘옥수수 버터 마요네즈 치즈 원하는만큼 파슬리 
마늘쫑베이컨말이,기타, 마늘쫑 베이컨 올리브오일 악간 소스 양파 케찹 버터 
달팽이김밥,기타, 밥 소금 참기름 큰술 통깨 큰술 체다치즈 슬라이스햄 김밥 김 검은깨 
그린빈스부타동,기타, 돼지삼겹살 그린빈스 양파 백만송이버섯 대파 실파 가쓰오부시 간장 소스 
이모모찌,기타, 감자 간장 설탕 물엿 전분가루 소금 우유 식용유 버터 
크림치즈요거트,기타,필수 크림치즈 플레인요거트 꿀 레몬즙 오레오 다이제 레디쉬 샐러리 
케일사과바나나블루베리스무디,기타, 케일 사과 바나나 블루베리 코코넛 워터 
바나나쉐이크,기타, 바나나 더위사냥 우유 종이컵 커피가루
무말랭이,기타, 채썰은 무 원하는만큼
마요네즈소스,기타, 마요네즈 양조간장 청양초 와사비 
오리엔탈드레싱,기타, 간장 올리고당 식초 다진 마늘 후추 올리브유 다진 양파 
미역냉국,기타, 미역 냉 육수 홍고추 청양고추 다진마늘 썬파 물 
치킨랩,기타, 또띠아 닭안심살 양파 청피망 홍피망 양상추 토마토 아메리칸 치즈 모차렐라치즈 올리브오일 케이준시즈닝 케이준 드레싱 소금 
마늘러스크,기타, 식빵 버터 다진마늘 설탕 파슬리가루 
오이냉국,기타, 오이 미역 소금 간 마늘 청양고추 홍고추 식초 설탕 통깨 생수 얼음
연두부우무냉국,기타, 채썬 우무 연두부 오이 쪽파 홍고추 배 주스 액젓 식초 소금 검은깨 물 
칵테일,기타,필수 블루큐라소 사이다 보드카 얼음 레몬 딸기시럽 
오이냉국,기타, 오이 양파 청양고추 홍고추 불린 미역 물 소금 설탕 식초 통깨 
미역오이냉국,기타, 불린 미역 오이 설탕 소금 식초 생수 얼음 깨소금 
닭가슴살샐러드,기타, 닭가슴살 샐러드야채 마리네이드 엑스트라버진 올리브오일 소금 후추 생로즈마리 오리엔탈드레싱 설탕 간장 식초 다진마늘 올리브오일 레몬즙 후추 
소시지치즈김밥,기타, 김밥용 김 소시지 체다 슬라이스치즈 밥 밥 소금 참기름 통깨 
크림파스타,기타, 스파게티면 딸리아딸레 양파 칵테일 새우 다진마늘 베이컨 후추 우유 생크림 파슬리가루 계란 노른자 굴소스 치킨스톡 
콥샐러드,기타, 아보카도 방울토마토 한라봉 채소 닭 가슴살 메추리알 콘 옥수수 올리브오일 콥 샐러드드레싱 소스 플레인 요거트 마요네즈 꿀 다진 양파 레몬즙 소금 후추 
샐러드,기타,샐러드 오이 파프리카 양상추 방울토마토 브로콜리 호두 구운 아몬드 올리브오일 발사믹식초 찐고구마 
수박모히또,기타, 라임 민트 수박 탄산수 
수박에이드,기타, 수박 탄산수 설탕 
가스파초,기타, 토마토 레몬즙 올리브유 소금 
수박주스,기타, 수박 설탕 얼음 
열무김치냉국수,기타, 육수 열무김치 열무김치 물 얼음 통깨 삶은달걀 
주스,기타,필수 카카오닙스 바나나 우유 꿀 
과일화채,기타, 수박 참외 청포도 포도 음료 밀키스 오렌지 주스 백설탕 
오이미역냉국,기타, 건미역 오이 홍고추 통깨 식초 간장 물 
참치마요덮밥,기타, 참치캔 달걀 양파 쪽파 물 진간장 맛술 설탕 소금 마요네즈 
채소달걀김밥,기타,필수 달걀 김밥김 당근 파프리카 적양배추 현미밥 올리브유 소금 참기름 
콩물우뭇가사리,기타, 우뭇가사리 오이 삶은계란 물 콩물콩가루 소금
대파드레싱,기타, 대파 식용유 설탕 식초 간장 홀그레인 머스타드 참기름 
계란드레싱,기타, 계란 후춧가루 소금 다진 마늘 식초 올리브오일 
망고판나코타,기타,필수 판 젤라틴 코코넛밀크 생크림 설탕 바닐라 익스트랙 망고 
식빵롤샌드위치,기타, 식빵 햄 계란 치즈 양배추 케 홍파프리카 딸기쨈
라임아이스크림,기타, 생크림 라임 연유 설탕 비스켓 
무쌈,기타, 닭가슴살 캔 팽이버섯 당근 고추 무쌈 파프리카 무순 게맛살 미나리 초고추장 소금 
스시,기타,필수 밥 초밥소스 달걀 새우 날치알 오이 레디쉬 
스무디볼,기타, 냉동딸기 냉동 바나나 플레인요거트 토핑용 바나나 산딸기 견과류 
에그샌드위치,기타, 계란 양파 후추 소금 파슬리 
오이미역냉국,기타,필수 오이 실 미역 홍고추 청고추 얼음 통깨 육수 물 식초 매실액 소금 
오징어김밥,기타, 오징어 묵은지 현미밥 소금 들기름 깨 파 마늘 
샐러드,기타, 새우 연어 파프리카 색깔별 영양부추 들깨 다진마늘 식초 간장 올리브유 설탕 소금 약 한 꼬집
두부김밥,기타, 밥 두부 청양고추 김밥김 참기름 소금 깨 데리야끼소스 마요네즈 
토마토두부카프레제,기타, 토마토 두부 올리브유 발사믹식초 
반죽,기타,필수 밀가루 물 소금 
감자,기타, 감자 조미김 씨겨자 설탕 
양파가루,기타, 양파 
양배추라떼,기타, 고깔 양배추 저지방 우유 프로바이오틱스 군 고구마 견과류 추가 반숙 달걀 
달팽이김밥,기타, 김 햄 치즈 밥 참기름 소금 
명란김밥,기타,필수 밥 명란젓 참기름 깻잎 달걀 달걀노른자 김 마요네즈 밑간 소금 참기름 통깨 
양파차,기타, 양파껍질 육수팩 
도토리묵사발,기타, 도토리묵 오이 김치 동치미 육수 설탕 식초 통깨 
오이냉국,기타, 오이 냉면 육수 다진파 다진마늘 고춧가루 
연어마요샌드위치,기타, 캔연어 식빵 올리브 양상추 마요네즈 
돼지바스무디,기타,필수 돼지바 우유 초코시럽 딸기 얼음 설탕 아이스크림 
미역오이냉국,기타, 불린 미역 오이 양파 홍고추 빨간 파프리카 국간장 사과식초 다진마늘 소금 깨 설탕 물 
건오징어장계란밥,기타, 건오징어 밥 계란 대파 마늘 장 고추장 진간장 올리고당 후추 맛술 물 부 식용유 참기름 통깨 
바나나크림파이,기타,바닥 크러스트 녹인버터 다이제스티브쿠키 피칸 필링 생크림 설탕 바나나맛 우유 계란 노른자 설탕 옥수수전분 젤라틴 다이제스티브 쿠키 바나나 
초밥,기타, 우렁이 유부 밥 된장마요소스 된장 마요네즈 설탕 깨소금 다진마늘 
달걀아보카도샐러드,기타, 아보카도 모둠 채소 달걀 방울토마토 견과류 오리엔탈 드레싱 올리브오일 간장 레몬즙 꿀 볶은참깨 소금 후추 
주스,기타,필수 양배추 바나나 아몬드 우유 꿀 
수플레팬케이크,기타, 박력분 베이킹 파우더 달걀 바나나우유 설탕 메이플시럽 생크림 슈가파우더 과일
전복내장죽,기타,전복손질 칫솔 수저 전복볶기 참기름 또는 식용유 전복끓이기 밥 물 
해독주스,기타, 물 레몬 파슬리 
꽁치주먹밥,기타, 꽁치통조림 김치 김치 밥 청량고추 된장 마늘 다진대파 작은것 마요네즈 고추장 듬북 맛술 참기름 깨 조미김 
쿄효젤리,기타, 젤리 마이구미 베이킹소다 또는 식소다 물
꼬막피자밥,기타, 꼬막 약 밥 소금 양파 당근 피망 피자치즈 케찹 통깨 꼬막 데치기 소금 정종 
카프레제샌드위치,기타, 모닝롤 생 모짜렐라 치즈 아보카도 슬라이스 토마토 슬라이스 바질잎 시판 발사믹드레싱 실온버터 발사믹드레싱 올리브유 발사믹식초 소금 설탕 
치즈김밥,기타, 밥 김 김치 참치캔 대파 모짜렐라치즈 버터 콩기름 
사과토마토당근주스,기타,필수 사과 토마토 당근 올리브유 꿀 얼음 
불닭발,기타, 조리된 매운 닭발 깻잎 다진마늘 들기름 통깨 
도토리묵,기타,도토리묵 도토리가루 물 참기름 소량 소금 소량
명란아보카도덮밥,기타, 햇반 작은 명란젓 아보카도 김가루 깨 쪽파 참기름 후리카케 기호에 맞게 계란 
카레삼치,기타, 삼치 양파 파프리카 방울토마토 삼치 밑간 소금 후추 버터 소스 액상 카레 
연어크림감바스,기타,감바스 새우 연어 방울토마토 마늘 생크림 브로콜리 소금 후추 페퍼론치노 올리브유 파슬리 가루 연어 밑간 식초 소금 후추 
아귀튀김덮밥,기타,아귀순살튀김 아귀 순살 치킨튀김가루 감자전분가루 카레가루 레몬즙 풋고추 찬물 식용유 튀김기에 버섯야채볶음밥 흰 쌀밥 다진 새송이 버섯 다진 양파 다진 당근 대파 식용유 왕갈비소스 간장 설탕 물엿 다진 양파 간 마늘 후추 들기름 칠리 시즈닝 토핑 생 레몬 파채 
멸치묵은지초밥,기타, 묵은지 볶은 잔멸치 참기름 통깨 밥 
딸기요거트버블스무디,기타,필수 화이트 타피오카펄 딸기 시럽 설탕 플레인요거트 우유 얼음 
파인애플스무디,기타, 파인애플 요거트파우더 우유 꿀 얼음 
다시마덮밥,기타, 쌀 갈은 다시마 갈치 전분가루 통깨 쪽파 소금 후추 오렌지소스 식용유 다진마늘 물 굴소스 간장 식초 설탕 오렌지 주스 참기름 전분물 전분가루물 고추가루 
우렁미역영양밥,기타, 우렁 완두콩 당근 미역 쌀 표고버섯 양송이버섯 마요네즈 아몬드 된장 식용유 참기름 
톳장아찌김밥,기타, 밥 톳 장아찌 김 단무지 당근 계란 맛살 시금치 깨소금 참기름 소금
토마토카프레제,기타, 토마토 모짜렐라치즈 바질 발사믹 소스 
가지오이냉국,기타, 오이 가지 홍고추또는 파프리카 다진마늘 통깨 물 소금 설탕 식초 
열무물김치,기타, 열무 배추 고춧가루 마늘 파 생강 배 홍고추 소금 설탕 물 
치즈김치밥,기타, 밥 김치 어묵 모짜렐라치즈 계란 김가루 마가린 
스팸냉채,기타, 스팸 오이 양파 방울토마토 양상추 견과류 겨자소스 연겨자 식초 설탕 간장 소금 다진마늘 
오이미역냉국,기타, 오이 미역 미나리 청양고추 빨간 고추 천일염 다진 마늘 식초 설탕 통깨 술 물 
콩나물밥,기타, 쌀 콩나물 물 충분히 마늘 다진파 간장 고춧가루 매실청 설탕 깨 참기름 
머위줄기장아찌,기타, 머위대 간장 설탕 식초 물
라면땅,기타,필수 라면 고추장 케첩 간장 설탕 올리고당 물 선택 설탕 통깨 
샐러드,기타, 치즈 쌀식빵 베이컨 야채믹스 샐러드 견과류 칩 튀김용 밀가루 달걀 빵가루 포도씨유 기타 과일 잼 산딸기 블루베리 요거트 발사믹 드레싱 
유부초밥,기타, 유부 초밥세트 밥 단무지 부추 치즈 검은깨 김
치커리토마토샐러드,기타, 치커리 토마토 노란 파프리카 양파 오리엔탈 드레싱 올리브오일 간장 레몬즙 꿀 볶은 참깨 소금 후춧가루 
토스트,기타, 식빵 체다치즈 머스터드 자기가 좋아하는소스 
인절미,기타, 찹쌀가루 소금 콩가루 넉넉히
아보카도에그토스트,기타, 부드러운 바게뜨빵 아보카도 달걀 올리브유 허브솔트 
오이냉국,기타, 마른미역 오이 양파 당근 물 설탕 소금 식초 다진마늘 
열무물냉면,기타, 냉면 냉면 육수 고명 열무김치 무 절임 삶은 계란 
양파즙,기타, 양파 설탕 계피가루 
도토리묵사발,기타, 도토리묵 김치 청고추 동치미 육수 설탕 참기름 깨소금 
수박쥬스,기타, 수박 수박 
인삼우유,기타, 인삼 우유 꿀 
토마토닭가슴살카레,기타, 닭가슴살 토마토 감자 양파 당근 카레가루 후추 식용유 물 
막창유부초밥,기타, 유부 불막창 원하는만큼 밥 유부 소스 
샌드위치,기타,필수 달걀 대파 슬라이스햄 베이컨 식빵 케첩 마요네즈 샐러드채소 블루베리잼 
토스트,기타, 모닝빵 슬라이스햄 베이컨 치즈 오이 양파 피망 양상추 버터 
닭꼬치콥샐러드,기타, 큐브 닭 빨강파프리카 노랑파프리카 오이 양파 삶은달걀 삶은고구마 로메인 샐러드소스 발사믹글레이즈
바나나우유,기타, 바나나 우유
실곤약동치미국수,기타, 실곤약 동치미 무 오이 계란 동치미 육수 레몬즙 매실청 
콥샐러드,기타, 양상추 적양배추 아보카도 토마토 달걀 닭가슴살 치즈 랜치드레싱 무가당 요거트 마요네즈 레몬즙 다진양파 소금 바질페스토 
계란샌드위치,기타, 소금 설탕 우유 식빵 허니머스타드 또는 갈릭마요스프레드 후추 계란 
인삼토마토샐러드,기타, 토마토 인삼 슬라이스 치즈 설탕 
김밥,기타, 김밥용 김 스팸 맛살 달걀 당근 참치캔 고추참치 잡채 깻잎 
소스,기타, 홍삼즙 꿀 시판 고추장 소스 시판 불고기 소스 칠리소스 
묵은지단호박롤,기타,묵은지단호박롤 묵은지 두부 단호박 묵은지두부까나페 묵은지 두부 오이 김 
토마토애호박국수,기타, 애호박 크래미 오이 육수 토마토 통마늘 고추장 식초 올리고당 
파프리카참치김밥,기타, 잡곡밥 또는 현미밥 참치 깻잎 빨강파프리카 노란파프리카 계란 김밥용 김 기타 소금 참기름 통깨 
에그스크램블,기타, 달걀 소금 후추 
인삼시리얼바,기타, 마쉬멜로 견과류 인삼 콘푸라이트 버터 
명이계란말이,기타,버섯밥 그물 버섯 쌀 명이계란말이 계란 명이나물 페스토 소금 
쇼콜라,기타, 아몬드 인삼 초콜릿 설탕 코코아 파우더 
모카모닝빵,기타,필수 생크림 설탕 물 커피가루 모닝빵 
수박국수,기타, 수박 과육 김치국물 고추장 간장 설탕 식초 소금 참깨 참기름 오이 김치 국수 
수박국수,기타, 수박 블루베리 오이 상추 수박 수박 고추장 식초 식초 소금 
골뱅이냉소면,기타, 통조림 골뱅이 소면 삶은달걀 오이 육수 고춧가루 식초 다진마늘 고추냉이 고추장 
동치미국수,기타, 소면 무 동치미 청양고추 당근 다진파 계란 시판용냉면 육수 무 동치미국물 식초 설탕 연겨자 통깨
감자샐러드야채샌드위치,기타, 식빵 양상추 치즈 감자 샐러드 
두부샐러드,기타, 두부 베이비채소 토마토 파프리카 블루베리 양파 드레싱소스 발사믹 소스 올리브유 발사믹 간장 설탕 파슬리가루
인삼사라다빵,기타, 감자 작은것 식빵 양파 작은것 빨강파프리카 노랑파프리카 양배추 크린베리 인삼 소금 흰후추 마요네즈 깨 꿀 
오야꼬동,기타, 닭 정육 계란 인삼 밥 양파 대파 조림용 간장 물 설탕 맛술 후추 깨 다진 쪽파 소금 
수박열무김치국수,기타, 수박 오이 열무김치 오이절임 설탕 식초 소금 수박 국물 수박 국물 고춧가루 물 식초 소금 레몬즙 
콩나물밥,기타,콩나물밥 쌀 콩나물 소금 장 청양고추 대파 다진 마늘 깨소금 설탕 간장 참기름 
콩나물냉국,기타, 콩나물 대파 청양홍고추 마늘 소금 다시마 국간장 물 
진미채주먹밥,기타, 밥 진미채 무침 새싹 귀리분말 김 밥 맛소금 설탕 참기름 통깨 
비트스무디,기타, 비트 바나나 우유
젤리,기타, 포도 쥬스 젤라틴 물 민트 
크림파스타,기타, 파스타면 브로콜리 표고버섯 양파 토마토 슬라이스치즈 마늘 다진마늘 고추 우유 스팸 버터 허브솔트 후추 간장 
메론소다,기타,필수 메론 시럽 탄산수 얼음 바닐라 아이스크림 통조림 체리 
냉소바,기타, 건다시마 물 가다랑이포 간장 청주 설탕 미림 메밀면 양상추 적채 치커리 당근 무 깻잎 와사비 검은깨
감자보관,기타, 감자 사과 신문지 
양파보관,기타, 양파 비닐봉지랩적당한크기피퍼팩
우유과일팥빙수,기타, 우유 아몬드 수박 블루베리 오디 콩가루 꿀이나 시럽 팥빙수용 팥 
인삼두부마요네즈,기타, 인삼 마늘 연두부 샐러리 양파 캐슈넛 올리브오일 레몬즙 꿀 홀그레인머스터드 소금 후추 
오이보관,기타, 오이
인삼곶감말이,기타, 곶감 크랜베리 피칸 아몬드 헤이즐넛 인삼 크림치즈 레몬청 
레몬티,기타, 인삼 꿀 절임 뜨거운 물 레몬청 얇게 저민 레몬 수삼 휘핑크림 우유 설탕 소금 크림치즈 
인삼,기타, 인삼 아카시아 꿀 생크림요거트 참외 구운계란 또는 삶은계란 
메론파르페,기타, 멜론 아이스크림 웨하스 자색고구마칩
복숭아자르기,기타, 천도복숭아 파프리카 
냉우동,기타, 우동사리 메밀 소바소스 생수 식초 고명 채썬 오이 짭잘이 토마토 미역 대파 또는 쪽파 
아사이볼,기타,아사이볼 아사이베리파우더 플레인요거트 바나나 딸기 블루베리 아사이베리 스무디 아사이베리파우더 우유 딸기 블루베리 토핑 블루베리 그래놀라 애플민트 바나나 슈가파우더 
수박껍질냉국,기타, 수박 껍질 양파 물 다진 마늘 설탕 식초 간장 액젓 
연두부,기타, 연두부 어린 새싹 진간장 올리브유 식초 설탕 레몬즙 참기름 다진마늘 깨소금 
모밀국수,기타, 메밀국수 쯔유 모밀소스 무 고명 무순 김가루 와사비 파
오이미역냉국,기타,필수 오이 건미역 양파 홍고추 물 연두새콤 연두순 설탕 식초 
오이미역냉국,기타, 콩나물 미역 양파 청양고추 홍고추 오이 감식초 집간장 통깨 매실청 간마늘 
열무국수,기타, 소면 열무김치 오이 청양고추 삶은계란 얼음 물 간장 식초 설탕 다진마늘 
냉우동,기타, 인스턴트 우동 쪽파 미역 얼음 액상스프 물 설탕 양조식초 
가스파초,기타, 토마토 레드 파프리카 오이 샐러리 샬롯 혹은 양파 마늘 레몬즙 엑스트라버진 올리브오일 소금
수정과큐브라떼,기타, 수정과 우유 대추 잣 
아보카도롤김밥,기타,필수 크래미 슬라이스치즈 밥 식초 설탕 소금 아보카도 김 
옥수수샐러드,기타, 옥수수 청파프리카 홍파프리카 설탕 마요네즈 소금 후춧가루 식초 
인삼쌈,기타, 인삼 닭가슴살 빨간파프리카 노란파프리카 적양배추 오이 당근 라이스페이퍼 월계수잎 통후추 마늘 대파 땅콩버터 마늘 양파 통깨 마요네즈 맛술 식초 설탕 양조간장 
망고젤리요거트스무디,기타,필수 망고 플레인요거트 설탕 얼음 우유 젤라틴 망고 주스 선택 애플민트 
토마토탕후루,기타, 방울토마토 설탕 올리고당 물 
수삼수육,기타,삶기육수 양파 사과 된장 마늘 파 통후추 물 대추 찌기 수삼 시금치 굽기 마늘 고기 돼지고기 목살 소스 마늘 일본식 간장 통후추 매실액 고명플레이팅 부추 양파 대추 깻잎 
삼계탕까르보나라,기타, 닭가슴살 양파 마늘 인삼 파스타 면 달걀 체다치즈 기름 소금 후추 
타르트,기타,견과타르트 인삼 장 견과류 곶감 또는 말린과일 미니 타르트지 버터 설탕 올리고당 꿀 홍삼 엑기스 파인장 통조림파인애플 인삼 장 전분가루 레몬즙 파티인타르트티라미수 크림치즈 또는 마스카포네치즈 그릭요거트 휘핑크림 또는 생크림 간 인삼 가루젤라틴 레몬즙 슈가파우더 연유 빵 타르트지 인삼장 인삼 꿀 물 
레몬아이스티,기타, 인삼 꿀절임 뜨거운 물 레몬청 얇게 저민 레몬 얼음 수삼 
인기가요샌드위치,기타, 식빵 양배추 달걀 당근 딸기잼 소스 마요네즈 타르타르소스 설탕 소금 후추 
