CKG_NM,CKG_MTH_ACTO_NM,CKG_MTRL_CN
통삼겹살장조림,조림,간장 조림 소스 진간장 설탕 소금 미원 홍고추 마늘 생강 게즈리부시 정종 미림 삼겹살 삶기 삼겹살 삼겹살 대파 물 메뉴 만들기 삶은 삼겹살 삼겹살 삶은 것 삶은 계란 옵션 간장 조림 소스 설탕 미림 정종 생강 대파 육수 
소고기장조림,조림, 소고기 사태 새송이버섯 통마늘 생강가루 참기름 통후추 고추씨 통마늘 양파 
풋고추갈비살조림,조림, 풋고추 소갈비살 마늘 간장 매실액 조청 또는 꿀 참기름 맛술 설탕 후추 통깨 
무조림,조림, 무 어묵 다시마 물 페페론치노 양조간장 맛술 청주 설탕 각각 큰 술씩
사과잼,조림,사과잼 사과 설탕 레몬즙 시나몬가루 사과식빵파이 식빵 사과잼 달걀 식용유나 버터 
밤잼,조림,밤잼 밤 설탕 메이플시럽 물 물 
두부조림,조림, 두부 양파 파 오일 물α 간장 고춧가루 굴소스 다진마늘 올리고당 깨 참기름 
토란꽈리고추조림,조림, 깐 토란 꽈리고추 청양고추 마늘 멸치육수 기름 진간장 생강술 올리고당 참기름 참깨 
삼겹살덮밥,조림, 삼겹살 양배추 양파 진간장 설탕 
포도잼,조림, 포도 설탕 보조 베이킹소다 식초 
메추리알장조림,조림, 메추리알 간장 올리고당 통깨 
연어조림,조림,필수 연어 양파 마늘 소금 후추 쪽파 참치액 간장 청주 설탕 올리고당 물 
풋고추꼬막조림,조림, 꼬막살 풋고추 양파 작은 거 당근 깻잎 장 간장 고춧가루 다진 마늘 생강 즙 조청 맛술 깨소금 참기름 
풋고추치킨데리야끼,조림,데리야끼소스 양파 대파 마늘 간장 맛술 물 설탕 다시마 생강 사과 레몬 풋고추치킨데리야끼 닭다리살 풋고추 방울토마토 데리야끼소스 아가베시럽 물 
두부조림,조림, 두부 간장 고춧가루 설탕 간마늘 통깨 파 물
시래기코다리조림,조림, 코다리 시래기 감자 파 고추가루 설탕 맛술 된장 고추장 마늘 물엿 새우젓 간장 
생강차,조림,생강차 만드는 법 생강 황설탕 생강편 만드는 법 생강 흰설탕 
알감자조림,조림, 알감자 정도 간장 올리고당 통깨 
우삼겹규동,조림,소스 오뚜기 메밀소바장국 소고기 다시다 흑설탕 흑설탕 덮밥 우삼겹살 양파 계란 대파 시치미 생기리 쇼가 
새우장계란장조림,조림, 구운 계란 삶은계란 새우장 남은 간장 월계수잎 맛술 올리고당 물 
애호박병어조림,조림, 병어 생강 마늘 간장 새우젓 맛술 식초 올리고당 고춧가루 고추장 후추 다시마우린물 애호박 감자 청양고추 홍고추 쑥갓 
두부조림,조림, 두부 간장 물 파 마늘 고추가루 깨 
쥬키니돼지고기조림,조림, 쥬키니 돼지고기 다진 마늘 맛술 간장 고춧가루 설탕 후춧가루 대파 식용유 물 고추장 참기름 참깨 
고구마줄기갈치조림,조림,필수 갈치 고구마줄기 양파 대파 청양고추 멸치다시마육수 쌀뜨물 청주 소금 진간장 고춧가루 고추장 설탕 올리고당 다진마늘 후추 
민물장어덮밥,조림, 민물 장어 쪽파 달걀 생강 진간장 물 올리고당 미림 다시마 생강 청양고추 
새송이버섯장조림,조림, 새송이버섯 꽈리고추 마늘 물 진간장 물엿 청주 통후추 
두부조림,조림, 두부 진간장 올리고당 쪽파 당근 양파 다진마늘 식용유 참기름 통깨 장 간장 올리고당 쪽파 당근 양파 다진마늘 참기름 통깨 
묵은지된장지짐,조림, 백김치 다시멸치 청양고추 된장 다진마늘 
닭다리간장조림,조림, 닭다리 대파 노란 파프리카 빨간 파프리카 말린 편생강 간장 올리고당 맛술 굴소스 다진 마늘 물 후춧가루 
깻잎두부조림,조림, 두부 깻잎 들기름 진간장 집간장 고추가루 고봉으로 다시마물 청량고추 다진마늘 대파 
연근조림,조림, 연근 간장 매실액 설탕 생강가루 남긴 물 깨 참기름 
두부조림,조림, 두부 간장소스 양파 고추 다진마늘 간장 후추 파 올리고당 참기름 고추가루 쿠킹오일
고등어스테이크,조림, 고등어 전분 생강술 레몬즙 양파 건표고버섯 홍 파프리카 황 파프리카 파채 버터 후추 마늘 진간장 굴소스 매실청 올리고당 우스타소스 홍초 
양미리조림,조림, 양미리 간장 다시물 고추가루 다진마늘 파 
간장두부조림,조림, 두부 장 맛간장 물 설탕 다진 파 술 다진 마늘 참기름 후춧가루 통깨 소금 
된장두부,조림, 두부 대파 고추 부추 밀가루 된장 고추가루 다진마늘 설탕 참기름 통깨 
시나몬사과잼,조림, 사과 설탕 계피가루 
가자미조림,조림, 가자미 장 물 간장 맛술 청주 마늘 꿀 고추가루 파
두부조림,조림, 두부 대파 들기름 간장 고춧가루 다진마늘 설탕 물 
토마토새우두부조림,조림, 두부 자색양파 토마토 노바시 새우 대파 홍고추 두부 부침 육수 다진 마늘 들기름 고춧가루 간장 참치 액 들기름 올리고 당 후추
무조림,조림, 무 간장 고춧가루 설탕 간마늘 파 고추 
계란장조림,조림, 계란 청양고추 식초 소금 올리고당 간장 
우엉조림,조림, 통 우엉 양파즙 사과즙 양조간장 조청 올리고당 통깨
묵은갓김치지짐,조림, 묵은 갓김치 집된장 고추장 자일리톨 고봉으로 다진마늘 맛술 고추가루 천연조미로 고봉으로 물 
고등어무조림,조림, 생고등어 무우 청양고추 대파 쌀뜨물 고추가루 간장 다진마늘 생강가루 생강술 설탕 올리고당 후추가루 매실청 소금 
고추두부조림,조림, 두부 식용유 아기 청양고추 들기름 장 간장 고춧가루 올리고 당 참치 액 다진 마늘 육수나 생수 참기름 
꽈리고추조림,조림, 꽈리고추 양파 홍고추 대파 당근 들기름 식용유 간장 참치액 양파 올리고당 생수 설탕 들기름 깨소금
돼지고기안심장조림,조림, 돼지고기 안심 삶은 메추리알 설탕 간장 육수 물 양파 사과 대파 통후추 생강 통마늘 말린고추 청주 
생두부조림,조림, 두부 양파 국물멸치 다시마 고춧가루 양조간장 국간장 액젓 맛술 매실액 다진마늘 생강청 깨소금 물 들기름 통깨
굴소스밤조림,조림, 깐밤 조림 간장 굴소스 물 꿀 소금 검정깨 식용유 
감자볶음조림,조림, 감자 소고기 등심 자색양파 초록 파프리카 고춧가루 굴 소스 고추기름 다진 마늘 생강 술 맛술 육수 올리고 당 참기름 통깨 후추
생선조림,조림, 전어 무 도막 배추잎 고추 대파 생 된장 샘표진 간장 생강가루 설탕 고추가루 
감자어묵조림,조림, 어묵 감자 마늘 멸치 다시마 양파즙 양조간장 통깨 올리고당 참기름
두부조림,조림, 두부 양파 대파 간장 고추가루 다진마늘 설탕 올리고당 생강술맛술 미림 들기름 해바라기유 물 
도루묵조림,조림, 도루묵 무 청양고추 우거지 진간장 국간장 액젓 청주 다진마늘 생강 참기름 
감자조림,조림, 감자 오징어다리 물 다시마 양조간장 맛술 올리고당 통깨 참기름
박대조림,조림, 박대 서대 무 풋고추 홍고추 대파 양파 다진마늘 생강 진간장 굵은고추가루 물 진간장 등
코다리조림,조림, 코다리 무 작은 거 대파 육수 홍고추 고추 작은 거 고춧가루 간장 매실청 다진 마늘 생강 술 맛술 올리고당 참기름 후추
콩자반,조림, 검은콩 콩삶은 물 간장 올리고당 통깨
고등어조림,조림, 고등어 무 대파 청양고추 청고추 설탕 다진마늘 반 된장 들기름 고춧가루 간장 
감자조림,조림, 감자 큰것 당근 양파 대파 청양고추 맛간장 올리브 오일 올리고당 깨소금 
전복장,조림, 전복 양파 대파 간장 물 다시마 맛술 꿀 매실액기스 후추 로즈마리 월계수잎 울금 또는 생강가루 아로니아 레몬즙 
고등어무조림,조림, 고등어 무 대파 양파 물 고춧가루 간장 설탕 맛술 매실액 굵은소금 다진마늘 후추가루 
고구마맛탕,조림, 고구마 설탕 꿀 올리고당 
망고퓨레,조림, 냉동 망고 설탕 레몬즙 
북어강정,조림, 북어 실파 홍고추 달걀 간장 설탕 물엿 참기름 전분 통깨 검은깨 
표고버섯장조림,조림, 건표고버섯 간장 청고추 홍고추 올리고당 통깨 표고버섯불린 물 
칠리새우,조림, 대하새우 계란흰자 전분가루 식용유 양파 간장 시판 칠리소스 케첩 소금 후추 설탕 물 고추
간장돼지불고기,조림,돼지고기불고기감밑간 돼지고기 불고기감 소금 후추 사과 양파 양조간장 매실액 다진마늘 후추 청주 생강즙 돼지고기사과말이조림 돼지고기 불고기감 사과 전분가루 물 
어묵감자조림,조림, 어묵 감자 양파 청양고추 대파 물 소금 설탕 맛술 고춧가루 다진 마늘 후춧가루 올리고당 간장 참기름 
박대조림,조림, 박대 무 대파 홍고추 아기청양고추 자색양파 간장 고춧가루 다진 마늘 생강 술 청주 육수 팩 물
명란알조림,조림, 명란알 물 고춧가루 올리고당 통깨 참기름 파 
두부조림,조림, 두부 조림 준비물 두부 양파 청양고추 다진마늘 대파 진간장 고춧가루 올리고당 참기름 물엿 후추 물 종이컵 
연어간장조림,조림, 연어 회뜨고 남은 몸통 양파 무 파 씩 간장 설탕 맛술 다진마늘 생강 후추 씩 통깨 참기름 씩
우거지들깨된장지짐,조림, 무청 천일염 무청 데친 것 된장 고춧가루 다진 마늘 들깨 들기름 육수 
메추리알장조림,조림, 메츄리알 물 간장 미림 설탕 
오징어롤조림,조림, 오징어 당근 노랑파프리카 빨강파프리카 조림 물 간장 굴소스 올리고당 맛술 후추 
돼지고기장조림,조림, 돼지고기 안심 청양고추 통마늘 된장 후추 대파 생강 한 꼬집 조림 간장 종이컵 고기삶은 물 맛술 설탕 물엿 
소고기장조림,조림, 소고기홍두깨살 물 월계수잎 통후추 대파잎 다시마 작은크기 건표고 작은것 대파 청량고추 마늘 생강가루 장조림용 물 진간장 집간장 와인 단감즙 
돼지고기두부조림,조림, 돼지고기다짐육 두부 양파 대파 다진마늘 굴소스 간장 올리고당 액젓 고추장 고춧가루 토마토케첩 멸치육수 맛술 후추 참기름 천연조미료가루 
간장진미채,조림, 진미채 마요네즈 간장 올리고당 통깨 
연어데리야끼덮밥,조림, 연어 레몬즙 깻잎 버터 올리브유 양파 통깨 밥 데리야끼 소스 간장 청주 맛술 물엿 설탕 
갈치조림,조림, 손질된 갈치 무 대파 양파 청양고추 홍고추 쌀뜨물 통깨 장 고춧가루 간장 매실청 다진 마늘 다진 생강 된장 후추 
감자조림,조림, 감자 간장 올리고당 통깨 고추 양파 식용류
콩자반,조림, 검은콩 물 간장 설탕 참기름 올리고당 통깨
닭봉&윙조림,조림, 닭봉 닭윙 간장 설탕 생강가루 미림 다진파 다진마늘 굴소스 물엿 참기름 물 
무조림,조림, 무 청양고추 양파 있으면 대파 고춧가루 액젓 다진 마늘 올리고당 다시마 물 통깨 
오뎅소세지조림,조림, 막대 오뎅 비엔나소세지 청양고추 간장 굴소스 다진마늘 생강술 올리고당 물 참기름 통깨 
감자조림,조림, 감자 진간장 설탕 올리고당 통깨 후추 물
돼지등갈비바비큐폭립,조림, 돼지등갈비 양파 채 썬 생강 소주 간장 고운 고춧가루 파프리카가루 올리고당 설탕 다진 마늘 생강즙 월계수잎 넛맥 후추 물 
돼지고기장조림,조림, 돼지고기 안심 마늘 청양고추 물 간장 소주 설탕 후추 
매운감자요리,조림, 감자 작은 참치캔 양파 표고버섯 대파 장 고추가루 고추장 진간장 국간장 매실청 올리고당 맛술 다진마늘 참기름 후추 
콩자반,조림, 서리태 콩 다시마 물 진간장 설탕 맛술 물엿 통깨 
코다리조림,조림, 코다리 노가리 양파큰거 대파 홍고추 청고추 표고버섯 멸치다싯물 올리브유 참기름 통깨 물 감자전분 맛간장 맛술 다진마늘 마스코바도원당 쌀엿 후추 생강가루 굴소스 
무스테이크,조림, 무 쪽파 전분 식용유 조림 간장 굴소스 물 맛술 황설탕 올리고당 
우거지무된장조림,조림, 우거지 무 양파 대파 청양고추 홍고추 쌀뜬물 집된장 간장 맛술 다진마늘 참치액 들기름 
수육장조림,조림,수육 장조림 수육 밤 간장 물 쌀 조청 깨소금 참기름 후추 마늘 문어 샐러드 문어 깻잎 양상추 깨소금 식초 참기름 파인애플캔 토스트 식빵 계란 버터 
멸치무조림,조림, 잔멸치 작은 크기 무 고추가루 간장 청주 다진마늘 참기름 매실청 올리고당 후추 대파 통깨 
두부조림,조림, 두부 파 물 간장 꿀 굴소스 마늘 고춧가루 
허니윙,조림,필수 닭날개 견과류 밑간 맛술 올리브유 소금 후추 바질 소스 간장 다진마늘 꿀 맛술 후추 
고등어무조림,조림, 노르웨이 냉동 고등어 무 소스 고추장 고춧가루 다진마늘 올리고당 간장 물
소고기양지장조림,조림, 소고기 삶은 메추리알 꽈리고추 소주 물 육수 통마늘 대파 양파 생강 통후추 다시마 월계수잎 간장 물엿 매실청 설탕 참기름 
들깨무조림,조림, 무 참기름 다시마 육수 조선간장 소금 작은술 다진 마늘 들깨 가루 
무조림,조림, 무 참기름 물 큰 멸치 양조간장 조선간장 다시마 다진 마늘 고춧가루 표고버섯 가루 
두부조림,조림, 두부 간장 물 참기름 설탕 건 마늘 후추 
계란장조림,조림,달걀 청양고추 진간장 국간장 설탕 다시마 물 
납작오뎅조림,조림, 납작 오뎅 간장 굴소스 다진마늘 올리고당 생강술 물 종이컵으로 통깨 참기름 
멸치감자조림,조림, 감자 국물용멸치 양파 청양고추 대파 고춧가루 간장 참치액 식용유 요리당 다진마늘 물 자작하게 소주 참기름 통깨 
콩자반,조림, 서리태 마늘 건고추 생강 간장 물엿 참기름 통깨 설탕 
사과피자,조림, 사과 설탕 물 레몬즙 계피가루 사과조림 프렌치토스트 식빵 계란 우유 소금 사과조림 버터 사과피자 또띠아 사과조림 피자치즈 파슬리가루
햇땅콩조림,조림, 땅콩 세컵 물 간장 설탕 물엿 모자라게 통깨 다진마늘 다시마 
계란장조림,조림, 계란 대파 청고추 홍고추 다시마 통마늘 물 진간장 설탕 맛술 올리고당 통깨 
메추리알우엉조림,조림, 우엉 메추리알 들기름 간장 물 흑설탕 올리고당 깨소금 
두부조림,조림, 두부 양파 청양고추 홍고추 대파 두부 부침 식용유 들기름 장 고춧가루 간장 다진 마늘 참기름 깨소금 
떡어묵조림,조림, 떡국 떡 부산 수제 어묵 식용유 대파 고추가루 간장 청주 올리고당 매실청 참기름 다시마 멸치육수 
콩장,조림, 초록 서리태 양조간장 진간장 참기름 깨소금 스테비아 꿀 
양미리조림,조림, 양마리 양파 대파 청량고추 국간장 고춧가루 고추장 맛술 무 멸치육수 
두부조림,조림, 두부 간장 올리고당 고춧가루 통깨 파 간마늘 
시래기꽁치조림,조림, 시래기 꽁치통조림 청양고추 양파 대파 시래기장 된장 고추장 고춧가루 다진마늘 들기름 생강술 물 소금과 다시다 
우엉조림,조림, 우엉 들기름 물 종이컵 간장 흑설탕 올리고당 깨소금 
간장두부조림,조림, 두부 양파 대파 물 설탕 간마늘 소금 후추 통깨 들기름 카놀라유 간장 
콩자반,조림, 서리태콩 물 흑임자 조림장 간장 설탕 조청 
소고기장조림,조림, 장조림용 소고기 물 청주 파뿌리 양파 통후추 장 양조간장 청양고추 배즙 요리 생강 조청 
표고버섯밑둥조림,조림, 표고버섯 밑둥 건 청양고추 깨소금 조림장 설탕 물 간장 올리고당 후추 
간고등어무우조림,조림, 간고등어 무우 양파 대파 쌀뜨물 간장 참치액 고추가루 다진마늘 다진생강 후추가루 생강술 올리고당 설탕 
두부조림,조림, 두부 된장 다진마늘 간장 올리고당 생강술 참기름 소금 후추가루 해바라기유 
감자조림,조림, 감자 중사이즈 홍고추 청고추 각 대파 초록부분 물 설탕 올리브유 맛간장 올리고당 검은깨 
두부조림,조림, 두부 양파 대파 고추가루 설탕 맛술 간장 참기름 다진마늘 물 
양미리조림,조림, 양미리 양파 대파 홍고추 식용유 일반 고춧가루 매운 고춧가루 술 고추장 간장 설탕 맛술 물 마늘 술 간 생강 술
열빙어조림,조림, 열빙어 무우 대파 조림장 물 진간장 다진마늘 올리고당 청주 고추가루 
소고기말이,조림, 소불고기감 대파 간장 맛술 올리고당 설탕 굴소스 간마늘 찹쌀가루 
동파육소스,조림, 대파 돼지고기 장밥숟가락 계량 간장 황설탕 미림 후추 다진마늘 올리고당 물 
사과조림,조림,사과 기준 사과 곡물 또띠아 모짜렐라치즈 설탕 계피가루 레몬즙 
우엉조림,조림, 우엉 들기름 물 간장 설탕 물엿 맛술 
메추리알장조림,조림, 메추리알 꽈리고추 물 진간장 맛술 흑설탕 올리고당 생강청 
양미리조림,조림, 양미리 무 대파 청양고추 양파 생강 생선조림장 고추장 고추가루 진간장 국간장 설탕 다진마늘 참기름 후추 톡톡 생강술 맛술 
달걀조림,조림, 육수 건더기 물 황설탕 꽃소금 큰 술 진간장 간 마늘 큰 술 달걀 달걀 샐러드 양상추 깻잎 골드 키위 조림 달걀 땡초지 발사믹 소스 깨소금 
두부조림,조림, 두부 양파 대파 당근 참기름 다진마늘 고추가루 설탕 맛술 등 간장 
닭다리찜닭,조림, 닭다리 양파 오이 대파 양송이버섯 감자 대 다진마늘 다진생강 청고추 홍고추 건고추 후추 소스 간장 굴소스 조청 흑설탕 맛술 
메추리알돼지고기장조림,조림, 메추리알 돈안심 돼지고기삶기 월계수잎 마늘 통후추 대파 장 간장 맛술 설탕 올리고당 
갈치조림,조림, 갈치 무 청양고추 깻잎 대파 고춧가루 고추장 간장 설탕 매실청 다진마늘 참기름 
콩자반,조림, 서리태 콩불린 물 양조간장 설탕 꿀 참기름 통깨 등
두부어묵조림,조림, 두부 모 편 어묵 장 대파 양파 진간장 큰수저 맛술 다진마늘 수저 다진생강 고춧가루 수저 다시멸치 다시마 
오징어두부조림,조림,필수 오징어 두부 숙주 대파 양파 멸치다시마육수 소금 후추 식용유 간장 설탕 고추장 다진마늘 소금 후추 참기름 
도미조림,조림, 도미 머리 무 청양고추 생강 표고버섯 소스 다시물 간장 청주 미림 설탕 
두부조림,조림, 두부 떡국 떡 멸치 새송이버섯 배추잎 작은것 피망 대파 고추가루 고추장 진간장 다진마늘 설탕 참기름 
호두밤조림,조림, 호두 밤 소민찌 생강 마늘 파 간장 설탕 미림 
돈가스덮밥,조림, 돈가스 다시물 계란 양파 설탕 간장 맛술 밥 
두반장두부조림,조림, 두부 소금 마늘 청양고추 두반장 간장 굴소스 청주 맛술 식용유 
두부멸추김밥,조림, 현미찰밥 참기름 매실액 전장김 멸치고추장볶음 깻잎 두부조림 당근소금 식용유 계란소금 식용유 초절임무 쑥갓 참기름 소금 두부조림 두부 양조간장 올리고당 물
소고기장조림,조림, 우둔살 삶은 메추리알 꽈리고추 홍고추 깨소금 후추 씩 고기 삶기 월계수잎 양파 대파 생강 맛술 조림 간장 고기 삶은 육수 다시마 황설탕 굴소스 다진마늘 
감동란장조림,조림, 계란 청량고추 대파 표고버섯 다시마 손바닥크기 마늘 말린것 물 집간장 진간장 단감즙 
고등어조림,조림, 고등어 무 대파 양파 물 장 간장 고춧가루 다진마늘 맛술 설탕 생강청 후추가루 
꽃계란말이,조림, 밥 김밥김 사각어묵 소시지 계란 식용유 소금 맛술 어묵조림 물 고추장 고춧가루 간장 굴소스 올리고당 맛술 밥 밑간 소금 깨소금 참기름 
조기조림,조림, 조기 양파 개 무우 대파 개 배추 고사리 십분 삶은것 맛술 매실액 진간장 수저 올리고당 간마늘 수저 간생강 
양미리조림,조림, 양미리 대파 양파 청양고추 멸치육수 된장 고춧가루 다진 마늘 황설탕 다진 생강 국간장 참기름 
차슈덮밥,조림, 삼겹살 공깃 밥 소금 후추 식용유 조림장 물 간장 맛술 설탕 술 굴 소스 술 생강 후추 분 곁들임 양파 생강 절임 대파 고추냉이 계란 노른자 
고등어무조림,조림, 고등어 무 간장 집된장 고춧가루 다진마늘 물 
우엉조림,조림, 우엉 식초 올리고당 통깨 조림장 물 간장 맛술 설탕 식용유 
매운두부조림,조림, 두부 밀가루 마늘 깨 당근 쌈장 참기름 고추가루 
소고기장조림,조림, 소고기홍두깨살 새송이버섯 감자 대파 건고추 대추 월계수잎 소고기육수 통후추 만들기 진간장 올리고당 고추 청 맛술 마늘 생강 사과 양파 
간장마늘조림,조림, 마늘 참기름 깨소금 물 간장 올리고당 맛술 청양고추 
돼지고기장조림,조림, 돼지고기 후추 대파 양파 간장 소주 설탕 마늘 고추 물
코다리조림,조림, 코다리 물 무 양파 대파 청고추 장 간장 다진마늘 고춧가루 맛술 올리고당 생강청 참기름 후추 
대패삼겹두부조림,조림, 대패삼겹살 두부 청양고추 대파 고춧가루 참치액 간장 들기름 요리당 소금 통깨 다시다 물 
가자미조림,조림, 가자미 양파 대파 장 간장 맛술 청주 액젓 생강즙 올리고당 후추 
소고기장조림,조림, 소고기 표고버섯 달걀 대파 마늘 대추 고추 통후추 설탕 물엿 미향 간장 
참치고추장조림,조림, 참치캔 고추장 내외 다시국물 당근 파프리카 양파 버섯 풋고추 냉장고 다진마늘 현미유
귤잼,조림, 껍질벗긴 귤 유기원당 꿀 레몬즙 
우엉메추리알조림,조림, 우엉 메추리알 물 간장 설탕 물엿 참기름 통깨 
닭날개간장조림,조림, 닭날개 대파 노란 파프리카 빨간 파프리카 소금 볶은 참깨 간장 올리고당 미림 다진 마늘 후춧가루 
갈치조림,조림, 갈치 무 양파 대파 청양고추 소금 후추 씩 식용유 조림 고추장 고춧가루 된장 간장 쌀뜨물 다진마늘 다진생강 맛술 매실청 황설탕 
고사리도미조림,조림, 도미 양파 대파 청고추 홍고추 물 고명 미나리 계란지단 고사리 고사리 다진 마늘 양조간장 장 양조간장 매실액 설탕 다진 마늘 
메추리알돼지안심장조림,조림, 돼지안심 메추리알 양파 대파 말린사과 말린표고버섯 편생강 월계수잎 통후추 간장 굴소스 조청 올리고당 생강술 들기름 통깨 
감자조림,조림, 감자 당근 양파 쪽파 장 진간장 물 다진마늘 맛술 매실청 물엿 통깨 참기름 등
곤약조림,조림, 곤약 양파 감자 물 간장 다시마 설탕 맛술 올리고당 
등갈비조림,조림, 돼지등갈비 된장 통후추 소주 대파 청양고추 홍고추 진간장 맛술 매실청 설탕 굴소스 다진마늘 참기름 물 다진대파 
콜라찜닭,조림, 닭고기 감자 대파 당근 양파 진간장 국간장 모자른간할때 다진마늘 콜라 당면 선택
두부조림,조림, 두부 부추 표고 물 청양고추 간장 다진마늘 고춧가루 표고 물 설탕 후추 물엿 들기름 전분 식용유 깨 
명태조림,조림, 반건조 명태 무 다진마늘 다진생강 간장 고춧가루 매실액기스 올리고당 후추 맛술 식용유 
두부조림,조림, 부침두부 양파 대파 청양고추 홍고추 멸치육수 간장 매운 고춧가루 일반 고춧가루 설탕 
흑설탕떡볶이,조림, 가래떡 소스 진간장 흑설탕 물 꿀 
메추리알조림,조림, 메추리알 남은 게장 간장 남은 쯔유 간장 소스 
동파육,조림, 돼지고기 청주 대파 생강 마늘 팔각 전분 물 색깔간장 노두유 간장 꿀 물 치킨파우더 간장 설탕 노두유 팔각 
굴비무조림,조림, 굴비 무 꽈리고추 양파 쌈장 진간장 고추가루 다진마늘 
메추리알곤약조림,조림, 메추리알 곤약 물 정도 간장 올리고당 설탕 매실청 참깨 식초 소금 
마늘고등어자반조림,조림, 고등어 자반 마늘 무 장 물 고추가루 참치액 청주 소주 파
고등어조림,조림, 순살 고등어 세척 무 진간장 조선간장 고추장 고춧가루 다진 마늘 파 생강가루 후춧가루 물 
호두조림,조림, 호두 물 진간장 물엿 원당 통깨 
땅콩조림,조림, 땅콩 진간장 물엿 원당 통깨 
두부조림,조림, 두부 대파 청양고추 양파 통깨 장 고춧가루 간장 굴소스 설탕 다진마늘 물 
두부두루치기,조림, 두부 양파 대파 청양고추 양조간장 다진마늘 물 참기름 고추장 고춧가루 설탕 통깨
홍합초,조림,지급 생 홍합 대파 검은 후추 참기름 진간장 생강 설탕 잣 
우엉다시마조림,조림, 우엉 다시마 간장 올리고당 설탕 미림 물
꽈리고추멸치조림,조림,꽈리고추 멸치조림 꽈리고추 멸치 간장 쌀조청 들기름 마늘 물 깨소금 햄 계란말이 햄 당근 실파 계란 식용유 소금 
두부조림,조림, 두부 간장 다진마늘 올리고당 매실청 고추가루 후추 참기름 다시마 멸치육수 대파 통깨 
갈치조림,조림, 큰 갈치 풋마늘 잎 양파 청고추 홍고추 무 대파 맛술 생강청 간마늘 된장 고추장 국간장 올리고당 후추 고춧가루 
명란알조림,조림, 명란 알 물 고춧가루 올리고당 통깨 참기름 파 
감자조림,조림, 구운 계란 감자 주먹만한크기 맛간장 진간장 올리고당 굴소스 설탕 물 생강술 참기름 
고사리굴비조림,조림, 찐 굴비 고사리나물볶음 대파 양파 홍고추 풋고추 다시마 쌀뜨물 고춧가루 다진 마늘 후추 고사리 밑간 양조간장 국간장 
소고기버섯조림,조림, 소고기 앞다리살 표고버섯 대파 양파 피망 만들기 진간장 맛술 청주 마늘 올리고당 고추청 매실청 참기름 설탕 생강 깨소금 후추 넉넉하게
계란장조림,조림, 계란 청양고추 식초 소금 올리고당 간장 
곤약조림,조림, 곤약 간장 설탕 마늘 청양고추 대파 미림 올리고당 굴소스 참기름 통깨 생수 
땅콩조림,조림, 생땅콩 간장 설탕 맛술 물엿 통깨 참기름
냉이나물굴전,조림, 굴 냉이 아삭이고추 청양고추 꽃소금 식용유 흰후추 계란 초고창 
고사리고등어조림,조림, 고등어 삶은 고사리 양파 소금 후춧가루 장 대파 고춧가루 간장 미림 설탕 다진마늘 생강가루 매실액 들기름 
가래떡떡볶이,조림, 가래떡 사각어묵 양배추 멸치다시팩 고추장 술 설탕 술 카레 가루 술 고운 고춧가루 술 간장 술 물엿 술 후추 술
호두땅콩조림,조림, 볶은 땅콩 호두 있으면 호박씨 현미유 간장 물엿 설탕 참기름 통깨 다시마물 
두부조림,조림, 두부 들기름 홍고추 간장 다진마늘 다진양파 다진파 올리고당 물 고추가루 통깨 
닭조림,조림, 닭 식용유 통마늘 물 맛술 진간장 물엿 흑설탕 춘장 건고추 청양고추 부추 참기름 통깨 
두부조림,조림, 두부 간장 고춧가루 설탕 간마늘 통깨 파 물
배추두부조림,조림, 알배추 잎 두부 대파 계란 다시육수 깨소금 장 다진마늘 생강청 고춧가루 양조간장 국간장 후추 참기름
반건조도루묵조림,조림, 반건조 도루묵 진간장 소주 설탕 물 고춧가루 올리고당 홍고추 청양고추 대파 들기름 통깨
닭조림,조림, 손질한 닭 한마리 물 월계수 통후추 식용유 참기름 다진마늘 양파 대파 간장 청주 올리고당 매실청 설텅 후추 물 청양고추 
꽁치묵은지조림,조림, 생 꽁치 마리 묵은김치 쪽 양파 대파 개 미나리 매운고추 개 간마늘 수저 간생강 수저 국간장 수저 맛술 수저 고춧가루 수저 된장 
가자미조림,조림, 가자미 양파 파 간장 올리고당 미림 생강술 다진마늘 화이트와인 물 후추 
연근조림,조림, 연근 양조간장 조청 설탕 
감자조림,조림, 감자 진간장 올리고당 기름 깨 다진고추 
메추리알장조림,조림, 메추리알 간장 올리고당 통깨 
냉이두부조림,조림, 시장 두부 냉이 조림장 간장 고춧가루 조청 물 
콩자반,조림, 서래태콩 간장 설탕 조청이나 올리고당
코다리무조림,조림, 코다리 무 청양고추 양파 참기름 후추 깨소금 씩 조림 간장 된장 물 참치액 올리고당 다진마늘 다진생강 매실청 
두부케찹조림,조림, 파프리카 양파 두부 소금 후춧가루 간장 케찹 다진 마늘 물 식용유 
소고기장조림,조림,고기 삶을 때 국거리용 한우 삶을 때 물 다시마 통후추 장조림 삶은 소고기 육수 맛간장 국간장 생강청 케일발효액 
두부된장조림,조림, 두부 양파 새송이버섯 멸치육수 된장 고춧가루 다진 마늘 간장 소금 후춧가루 식용유 
양배추강된장,조림, 돼지고기 양배추 감자 주키니호박 식용유 된장 고추장 멸치 육수 다진 마늘 참기름 
명태포아몬드조림,조림, 명태포 아몬드 식용유 다진마늘 간장 맛술 올리고당 생강청 물 후추 참기름 참깨 
두부조림,조림, 시장 두부 양파 당근 대파 조림장 간장 고춧가루 마늘 조청 물 
