CKG_NM,CKG_MTH_ACTO_NM,CKG_MTRL_CN
초코청크쿠키,굽기, 버터 설탕 달걀 다크초콜릿 박력분 베이킹파우더 코코아가루 호두 초코청크 
바베큐립,굽기, 립용 등갈비 양파 청양고추 월계수잎 통후추 정향 청주 데리야끼소스 진간장 황설탕 우스터소스 물엿 청주 마늘가루 생강가루 
초코머핀,굽기, 박력분 아몬드가루 버터 설탕 계란 코코아가루 베이킹파우다 바닐라오일 
찰떡,굽기, 찹쌀가루 설탕 계란 생크림 진하게내린원두커피 우유 소금 베이킹파우더 크렌베리 땅콩분태 건살구 호두 완두배기 장식용피칸 
크랜베리사브레,굽기, 박력분 버터 슈가파우더 아몬드가루 백년초가루 크랜베리 달걀 레몬물 레몬즙 물
초코쿠키,굽기, 박력분 코코아가루 슈가파우더 포도씨유 다크초콜렛 베이킹파우더 계란 소금 슈가파우더 
치킨데리야끼,굽기, 닭가슴살 양파 대파 청량고추 소금 후추 조림간장 간장 설탕 미림 물 
호밀식빵,굽기, 강력분 밥스레드밀 유기농 호밀가루 이스트 자이로과당 레이크 크리스탈 고운소금 계란우유 버터 
벨기에와플,굽기, 박력분 강력분 우유 포도씨유 꿀 인스턴트 드라이이스트 설탕 소금 아이스크림 생크림 초코시럽 과자
바나나통밀팬케이크,굽기, 유기농 통밀 팬케이크 믹스 리오 유기농 올리브유 우유 계란 버터 아가베시럽 바나나조림 바나나 유기농 케인슈가 버터 럼주 꿀 
스팸볶음밥그라탕,굽기, 찬밥 스팸베이컨 청 피망 노랑 파프리카 빨강 파프리카 애느타리버섯 또띠아 모차렐라치즈 굴소스 핫소스 소금 파슬리가루 
초콜릿머핀,굽기, 다크 초콜릿 버터 계란 설탕 박력분 코코아가루 베이킹파우더 
식빵핫도그,굽기, 식빵 계란 우유 오일 물 소시지 맛살 치즈 빵가루용 식빵 
블루베리치즈케이크,굽기, 크림치즈 설탕 생크림 옥수수전분 흰자 블루베리 바닥쿠키 버터 설탕 노른자 박력분 
와플,굽기, 우밀백 밀가루 베이킹파우더 계란 우유 자이로과당 레이크크리스탈 고운 소금 유기농 메이플시럽 버터 오일 아몬드와 피넛 스프레드 아몬드슬라이스
가토쇼콜라,굽기, 미니원형틀 버터 초콜릿 설탕 달걀 노른자 생크림 달걀 흰자 설탕 밀가루박력분 코코아가루 
케이크,굽기, 버터 설탕 계란 아몬드가루 박력분 베이킹파우더 에스프레소 
블루베리소보루치즈타르트,굽기,파이지 버터 박력분 계란 설탕 크림치즈 필링 크림치즈 크림 달걀 설탕 콘스타치 블루베리 소보루
감자베이글,굽기, 강력분 이스트 소금 물 설탕 으깬감자 
감자주먹밥구이,굽기, 밥 감자 김치 설탕 들기름 참기름 밥이랑 기름 통깨 
새우구이,굽기, 새우 감자 양파 우유 모짜렐라치즈 컵 건파슬리가루 카레가루 소금 작은술
연어구이,굽기, 손질한 연어 통마늘 애호박 감자 가지 양파 청피망 홍피망 채소 소금 바질페스토 연어 밑간 소금 바질페스토 레몬즙 
